# exported by fityk 0.8.7
#6-EdelStahl:x	6-EdelStahl:y	6-EdelStahl:s	6-EdelStahl:F(x)	6-EdelStahl:%_1(x)	6-EdelStahl:%_2(x)	6-EdelStahl:%_3(x)	6-EdelStahl:a
12.48	1	1	9.93157e-124	2.976e-131	3.19914e-152	9.93157e-124	1
12.5	4	2	2.80265e-124	3.93764e-132	2.30815e-153	2.80265e-124	1
12.52	9	3	7.88697e-125	5.1757e-133	1.64922e-154	7.88697e-125	1
12.53	1	1	4.17953e-125	1.8718e-133	4.39244e-155	4.17953e-125	1
12.55	6	2.44949	1.17127e-125	2.43605e-134	3.09314e-156	1.17127e-125	1
12.56	4	2	6.19395e-126	8.76644e-135	8.17837e-157	6.19395e-126	1
12.58	4	2	1.72856e-126	1.12965e-135	5.67596e-158	1.72856e-126	1
12.59	3	1.73205	9.12198e-127	4.0451e-136	1.48986e-158	9.12198e-127	1
12.61	7	2.64575	2.53509e-127	5.16113e-137	1.01905e-159	2.53509e-127	1
12.63	4	2	7.02567e-128	6.54169e-138	6.90295e-161	7.02567e-128	1
12.64	7	2.64575	3.69473e-128	2.3232e-138	1.79008e-161	3.69473e-128	1
12.66	2	1.41421	1.01968e-128	2.91559e-139	1.19506e-162	1.01968e-128	1
12.67	1	1	5.35122e-129	1.03031e-139	3.07657e-163	5.35122e-129	1
12.69	3	1.73205	1.47069e-129	1.28027e-140	2.02424e-164	1.47069e-129	1
12.71	3	1.73205	4.03073e-130	1.5804e-141	1.31899e-165	4.03073e-130	1
12.72	7	2.64575	2.10795e-130	5.53888e-142	3.35469e-166	2.10795e-130	1
12.74	4	2	5.75319e-131	6.76986e-143	2.15433e-167	5.75319e-131	1
12.75	3	1.73205	3.00248e-131	2.36092e-143	5.43953e-168	3.00248e-131	1
12.77	5	2.23607	8.16048e-132	2.85716e-144	3.4427e-169	8.16048e-132	1
12.78	4	2	4.24992e-132	9.91479e-145	8.62955e-170	4.24992e-132	1
12.8	2	1.41421	1.15028e-132	1.18804e-145	5.38276e-171	1.15028e-132	1
12.82	4	2	3.10469e-133	1.41418e-146	3.32513e-172	3.10469e-133	1
12.83	4	2	1.61128e-133	4.86707e-147	8.23435e-173	1.61128e-133	1
12.85	2	1.41421	4.33086e-134	5.73638e-148	5.01315e-174	4.33086e-134	1
12.86	7	2.64575	2.24296e-134	1.96447e-148	1.23246e-174	2.24296e-134	1
12.88	4	2	6.00358e-135	2.29251e-149	7.39489e-176	6.00358e-135	1
12.9	4	2	1.60247e-135	2.65769e-150	4.39418e-177	1.60247e-135	1
12.91	1	1	8.27043e-136	9.02663e-151	1.06726e-177	8.27043e-136	1
12.93	7	2.64575	2.19835e-136	1.03613e-151	6.25022e-179	2.19835e-136	1
12.94	3	1.73205	1.13221e-136	3.50172e-152	1.50705e-179	1.13221e-136	1
12.96	1	1	2.99697e-137	3.97983e-153	8.69823e-181	2.99697e-137	1
12.97	3	1.73205	1.5403e-137	1.33838e-153	2.0821e-181	1.5403e-137	1
12.99	1	1	4.06021e-138	1.50611e-154	1.18436e-182	4.06021e-138	1
13.01	3	1.73205	1.06729e-138	1.68369e-155	6.67195e-184	1.06729e-138	1
13.02	1	1	5.46634e-139	5.61551e-156	1.57782e-184	5.46634e-139	1
13.04	3	1.73205	1.43093e-139	6.2157e-157	8.75999e-186	1.43093e-139	1
13.05	2	1.41421	7.3135e-140	2.06283e-157	2.05659e-186	7.3135e-140	1
13.07	3	1.73205	1.90649e-140	2.26079e-158	1.12531e-187	1.90649e-140	1
13.09	1	1	4.95603e-141	2.46141e-159	6.09795e-189	4.95603e-141	1
13.1	0	1	2.52424e-141	8.10159e-160	1.41436e-189	2.52424e-141	1
13.12	1	1	6.53458e-142	8.73351e-161	7.55352e-191	6.53458e-142	1
13.13	2	1.41421	3.3213e-142	2.86037e-161	1.73926e-191	3.3213e-142	1
13.15	3	1.73205	8.56215e-143	3.05306e-162	9.15447e-193	8.56215e-143	1
13.16	1	1	4.34277e-143	9.94983e-163	2.09261e-193	4.34277e-143	1
13.18	5	2.23607	1.11488e-143	1.05153e-163	1.08551e-194	1.11488e-143	1
13.2	0	1	2.85419e-144	1.10398e-164	5.57659e-196	2.85419e-144	1
13.21	0	1	1.44263e-144	3.56823e-165	1.25938e-196	1.44263e-144	1
13.23	2	1.41421	3.67787e-145	3.70923e-166	6.37629e-198	3.67787e-145	1
13.24	2	1.41421	1.85508e-145	1.19295e-166	1.42953e-198	1.85508e-145	1
13.26	1	1	4.70968e-146	1.22786e-167	7.1332e-200	4.70968e-146	1
13.28	0	1	1.19237e-146	1.25546e-168	3.52502e-201	1.19237e-146	1
13.29	4	2	5.99332e-147	4.00457e-169	7.80764e-202	5.99332e-147	1
13.31	2	1.41421	1.51103e-147	4.0542e-170	3.80255e-203	1.51103e-147	1
13.32	4	2	7.57922e-148	1.28678e-170	8.36128e-204	7.57922e-148	1
13.34	2	1.41421	1.90291e-148	1.28987e-171	4.01335e-205	1.90291e-148	1
13.35	2	1.41421	9.52494e-149	4.07374e-172	8.76081e-206	9.52494e-149	1
13.37	5	2.23607	2.38146e-149	4.04326e-173	4.14436e-207	2.38146e-149	1
13.39	3	1.73205	5.93767e-150	3.98657e-174	1.94158e-208	5.93767e-150	1
13.4	1	1	2.96176e-150	1.2487e-174	4.18722e-209	2.96176e-150	1
13.42	2	1.41421	7.35376e-151	1.21904e-175	1.93332e-210	7.35376e-151	1
13.43	3	1.73205	3.66047e-151	3.79947e-176	4.13915e-211	3.66047e-151	1
13.45	1	1	9.05073e-152	3.67265e-177	1.88351e-212	9.05073e-152	1
13.46	2	1.41421	4.49577e-152	1.13902e-177	4.00328e-213	4.49577e-152	1
13.48	3	1.73205	1.10698e-152	1.09014e-178	1.79536e-214	1.10698e-152	1
13.5	4	2	2.7181e-153	1.03648e-179	7.97393e-216	2.7181e-153	1
13.51	3	1.73205	1.34547e-153	3.18806e-180	1.67437e-216	1.34547e-153	1
13.53	0	1	3.28994e-154	3.00124e-181	7.32913e-218	3.28994e-154	1
13.54	5	2.23607	1.62514e-154	9.18568e-182	1.52782e-218	1.62514e-154	1
13.56	8	2.82843	3.95724e-155	8.5621e-183	6.59099e-220	3.95724e-155	1
13.58	7	2.64575	9.60915e-156	7.92828e-184	2.81588e-221	9.60915e-156	1
13.59	2	1.41421	4.73018e-156	2.40659e-184	5.79918e-222	4.73018e-156	1
13.61	1	1	1.14382e-156	2.20645e-185	2.4418e-223	1.14382e-156	1
13.62	3	1.73205	5.61881e-157	6.66445e-186	4.9923e-224	5.61881e-157	1
13.64	4	2	1.35304e-157	6.04994e-187	2.07168e-225	1.35304e-157	1
13.65	2	1.41421	6.63271e-158	1.81831e-187	4.20488e-226	6.63271e-158	1
13.67	6	2.44949	1.59054e-158	1.63437e-188	1.71971e-227	1.59054e-158	1
13.69	3	1.73205	3.80356e-159	1.45935e-189	6.96531e-229	3.80356e-159	1
13.7	1	1	1.85806e-159	4.35e-190	1.3967e-229	1.85806e-159	1
13.72	1	1	4.4248e-160	3.84587e-191	5.5753e-231	4.4248e-160	1
13.73	2	1.41421	2.15703e-160	1.1407e-191	1.10987e-231	2.15703e-160	1
13.75	4	2	5.11536e-161	9.98551e-193	4.36631e-233	5.11536e-161	1
13.77	2	1.41421	1.20973e-161	8.68359e-194	1.70116e-234	1.20973e-161	1
13.78	1	1	5.8768e-162	2.55439e-194	3.34564e-235	5.8768e-162	1
13.8	8	2.82843	1.38401e-162	2.19943e-195	1.28466e-236	1.38401e-162	1
13.81	3	1.73205	6.70944e-163	6.43793e-196	2.5082e-237	6.70944e-163	1
13.83	6	2.44949	1.57352e-163	5.48863e-197	9.4918e-239	1.57352e-163	1
13.84	2	1.41421	7.61224e-164	1.59862e-197	1.83976e-239	7.61224e-164	1
13.86	1	1	1.77781e-164	1.34945e-198	6.86164e-241	1.77781e-164	1
13.88	4	2	4.14048e-165	1.13162e-199	2.53443e-242	4.14048e-165	1
13.89	3	1.73205	1.99609e-165	3.26884e-200	4.85317e-243	1.99609e-165	1
13.91	1	1	4.62948e-166	2.71412e-201	1.76667e-244	4.62948e-166	1
13.92	4	2	2.22718e-166	7.80138e-202	3.35847e-245	2.22718e-166	1
13.94	1	1	5.14393e-167	6.41359e-203	1.2049e-246	5.14393e-167	1
13.96	7	2.64575	1.18475e-167	5.23795e-204	4.281e-248	1.18475e-167	1
13.97	7	2.64575	5.67987e-168	1.49319e-204	8.04012e-249	5.67987e-168	1
13.99	7	2.64575	1.30274e-168	1.20745e-205	2.81538e-250	1.30274e-168	1
14	4	2	6.23251e-169	3.42507e-206	5.2492e-251	6.23251e-169	1
14.02	4	2	1.42354e-169	2.74231e-207	1.81153e-252	1.42354e-169	1
14.03	5	2.23607	6.79623e-170	7.74043e-208	3.35307e-253	6.79623e-170	1
14.05	4	2	1.54583e-170	6.13631e-209	1.14044e-254	1.54583e-170	1
14.07	4	2	3.50627e-171	4.83259e-210	3.84141e-256	3.50627e-171	1
14.08	4	2	1.66815e-171	1.35282e-210	7.02456e-257	1.66815e-171	1
14.1	5	2.23607	3.76796e-172	1.05489e-211	2.33193e-258	3.76796e-172	1
14.11	4	2	1.78891e-172	2.93841e-212	4.23333e-259	1.78891e-172	1
14.13	2	1.41421	4.02391e-173	2.26868e-213	1.38502e-260	4.02391e-173	1
14.15	3	1.73205	9.02607e-174	1.74006e-214	4.48764e-262	9.02607e-174	1
14.16	1	1	4.27042e-174	4.80709e-215	8.04855e-263	4.27042e-174	1
14.18	5	2.23607	9.53913e-175	3.65062e-216	2.57014e-264	9.53913e-175	1
14.19	3	1.73205	4.50375e-175	1.00354e-216	4.57611e-265	4.50375e-175	1
14.21	3	1.73205	1.00184e-175	7.54591e-218	1.44017e-266	1.00184e-175	1
14.22	3	1.73205	4.72018e-176	2.06407e-218	2.54562e-267	4.72018e-176	1
14.24	2	1.41421	1.04561e-176	1.53673e-219	7.89569e-269	1.04561e-176	1
14.26	3	1.73205	2.3098e-177	1.13658e-220	2.42534e-270	2.3098e-177	1
14.27	4	2	1.08449e-177	3.08337e-221	4.23529e-271	1.08449e-177	1
14.29	2	1.41421	2.3857e-178	2.25799e-222	1.28217e-272	2.3857e-178	1
14.3	9	3	1.11778e-178	6.0953e-223	2.22277e-273	1.11778e-178	1
14.32	2	1.41421	2.4487e-179	4.41963e-224	6.63186e-275	2.4487e-179	1
14.34	2	1.41421	5.34941e-180	3.18352e-225	1.95957e-276	5.34941e-180	1
14.35	2	1.41421	2.49768e-180	8.52297e-226	3.35617e-277	2.49768e-180	1
14.37	3	1.73205	5.43369e-181	6.07864e-227	9.77347e-279	5.43369e-181	1
14.38	5	2.23607	2.53175e-181	1.61934e-227	1.66177e-279	2.53175e-181	1
14.4	3	1.73205	5.48485e-182	1.14353e-228	4.76929e-281	5.48485e-182	1
14.41	0	1	2.55026e-182	3.03128e-229	8.05036e-282	2.55026e-182	1
14.43	4	2	5.50194e-183	2.11948e-230	2.27708e-283	5.50194e-183	1
14.45	5	2.23607	1.18369e-183	1.47219e-231	6.37861e-285	1.18369e-183	1
14.46	1	1	5.48463e-184	3.87037e-232	1.0637e-285	5.48463e-184	1
14.48	3	1.73205	1.17505e-184	2.66183e-233	2.93661e-287	1.17505e-184	1
14.49	3	1.73205	5.43326e-185	6.96335e-234	4.8616e-288	5.43326e-185	1
14.51	1	1	1.1592e-185	4.74177e-235	1.32277e-289	1.1592e-185	1
14.53	5	2.23607	2.46631e-186	3.20768e-236	3.56431e-291	2.46631e-186	1
14.54	2	1.41421	1.13642e-186	8.32225e-237	5.82964e-292	1.13642e-186	1
14.56	5	2.23607	2.40777e-187	5.57426e-238	1.54814e-293	2.40777e-187	1
14.57	5	2.23607	1.10714e-187	1.43907e-238	2.51372e-294	1.10714e-187	1
14.59	2	1.41421	2.33596e-188	9.54385e-240	6.57908e-296	2.33596e-188	1
14.6	3	1.73205	1.07187e-188	2.4517e-240	1.0605e-296	1.07187e-188	1
14.62	4	2	2.25214e-189	1.60991e-241	2.7355e-298	2.25214e-189	1
14.64	3	1.73205	4.71887e-190	1.05018e-242	6.98796e-300	4.71887e-190	1
14.65	2	1.41421	2.15777e-190	2.6756e-243	1.11282e-300	2.15777e-190	1
14.67	5	2.23607	4.50232e-191	1.72814e-244	2.80168e-302	4.50232e-191	1
14.68	0	1	2.05446e-191	4.38109e-245	4.42929e-303	2.05446e-191	1
14.7	5	2.23607	4.26889e-192	2.80179e-246	1.09902e-304	4.26889e-192	1
14.71	6	2.44949	1.94389e-192	7.06781e-247	1.72489e-305	1.94389e-192	1
14.73	0	1	4.02231e-193	4.4754e-248	4.21803e-307	4.02231e-193	1
14.75	3	1.73205	8.29987e-194	2.81519e-249	1.02152e-308	8.29987e-194	1
14.76	4	2	3.76631e-194	7.0432e-250	1.58392e-309	3.76631e-194	1
14.78	6	2.44949	7.73926e-195	4.38673e-251	3.78048e-311	7.73926e-195	1
14.79	3	1.73205	3.5046e-195	1.09207e-251	5.81934e-312	3.5046e-195	1
14.81	3	1.73205	7.17148e-196	6.73465e-253	1.36889e-313	7.17148e-196	1
14.83	1	1	1.46343e-196	4.12581e-254	3.18894e-315	1.46343e-196	1
14.84	1	1	6.60388e-197	1.01866e-254	4.84958e-316	6.60388e-197	1
14.86	2	1.41421	1.34199e-197	6.17902e-256	1.11339e-317	1.34199e-197	1
14.87	3	1.73205	6.04324e-198	1.51806e-256	1.6793e-318	6.04324e-198	1
14.89	3	1.73205	1.22294e-198	9.1174e-258	3.60717e-320	1.22294e-198	1
14.9	2	1.41421	5.49569e-199	2.22888e-258	4.00687e-321	5.49569e-199	1
14.92	2	1.41421	1.10751e-199	1.32545e-259	0	1.10751e-199	1
14.94	2	1.41421	2.22567e-200	7.83016e-261	0	2.22567e-200	1
14.95	1	1	9.96704e-201	1.89844e-261	0	9.96704e-201	1
14.97	0	1	1.99466e-201	1.11045e-262	0	1.99466e-201	1
14.98	1	1	8.91389e-202	2.679e-263	0	8.91389e-202	1
15	1	1	1.77647e-202	1.55156e-264	0	1.77647e-202	1
15.02	3	1.73205	3.53052e-203	8.92677e-266	0	3.53052e-203	1
15.03	5	2.23607	1.57227e-203	2.1359e-266	0	1.57227e-203	1
15.05	5	2.23607	3.11168e-204	1.21675e-267	0	3.11168e-204	1
15.06	4	2	1.38286e-204	2.8969e-268	0	1.38286e-204	1
15.08	6	2.44949	2.72542e-205	1.63398e-269	0	2.72542e-205	1
15.09	1	1	1.20867e-205	3.87104e-270	0	1.20867e-205	1
15.11	6	2.44949	2.3722e-206	2.1619e-271	0	2.3722e-206	1
15.13	4	2	4.64287e-207	1.19943e-272	0	4.64287e-207	1
15.14	2	1.41421	2.05187e-207	2.81817e-273	0	2.05187e-207	1
15.16	3	1.73205	3.9992e-208	1.5481e-274	0	3.9992e-208	1
15.17	1	1	1.76372e-208	3.61941e-275	0	1.76372e-208	1
15.19	2	1.41421	3.42326e-209	1.96863e-276	0	3.42326e-209	1
15.21	2	1.41421	6.62585e-210	1.0637e-277	0	6.62585e-210	1
15.22	5	2.23607	2.91198e-210	2.46645e-278	0	2.91198e-210	1
15.24	0	1	5.61277e-211	1.31954e-279	0	5.61277e-211	1
15.25	3	1.73205	2.4616e-211	3.04453e-280	0	2.4616e-211	1
15.27	0	1	4.72491e-212	1.61274e-281	0	4.72491e-212	1
15.28	3	1.73205	2.06789e-212	3.70264e-282	0	2.06789e-212	1
15.3	4	2	3.95268e-213	1.942e-283	0	3.95268e-213	1
15.32	2	1.41421	7.53435e-214	1.01186e-284	0	7.53435e-214	1
15.33	3	1.73205	3.28602e-214	2.30397e-285	0	3.28602e-214	1
15.35	3	1.73205	6.23751e-215	1.18861e-286	0	6.23751e-215	1
15.36	3	1.73205	2.71474e-215	2.69305e-287	0	2.71474e-215	1
15.38	2	1.41421	5.13166e-216	1.37563e-288	0	5.13166e-216	1
15.4	3	1.73205	9.67339e-217	6.98051e-290	0	9.67339e-217	1
15.41	4	2	4.19552e-217	1.56857e-290	0	4.19552e-217	1
15.43	4	2	7.87578e-218	7.88107e-292	0	7.87578e-218	1
15.44	2	1.41421	3.40874e-218	1.76217e-292	0	3.40874e-218	1
15.46	6	2.44949	6.3722e-219	8.76646e-294	0	6.3722e-219	1
15.47	0	1	2.75222e-219	1.95045e-294	0	2.75222e-219	1
15.49	2	1.41421	5.12349e-220	9.60737e-296	0	5.12349e-220	1
15.51	1	1	9.51129e-221	4.70115e-297	0	9.51129e-221	1
15.52	2	1.41421	4.09377e-221	1.03735e-297	0	4.09377e-221	1
15.54	1	1	7.56806e-222	5.02597e-299	0	7.56806e-222	1
15.55	2	1.41421	3.25059e-222	1.10355e-299	0	3.25059e-222	1
15.57	4	2	5.98426e-223	5.29393e-301	0	5.98426e-223	1
15.59	1	1	1.09863e-223	2.52287e-302	0	1.09863e-223	1
15.6	2	1.41421	4.70237e-224	5.49386e-303	0	4.70237e-224	1
15.62	2	1.41421	8.59695e-225	2.59232e-304	0	8.59695e-225	1
15.63	5	2.23607	3.67202e-225	5.61718e-305	0	3.67202e-225	1
15.65	1	1	6.68527e-226	2.62436e-306	0	6.68527e-226	1
15.66	2	1.41421	2.84953e-226	5.65849e-307	0	2.84953e-226	1
15.68	2	1.41421	5.16624e-227	2.61758e-308	0	5.16624e-227	1
15.7	1	1	9.34046e-228	1.2029e-309	0	9.34046e-228	1
15.71	2	1.41421	3.96745e-228	2.57228e-310	0	3.96745e-228	1
15.73	0	1	7.14319e-229	1.17042e-311	0	7.14319e-229	1
15.74	4	2	3.02782e-229	2.49045e-312	0	3.02782e-229	1
15.76	2	1.41421	5.42872e-230	1.12201e-313	0	5.42872e-230	1
15.77	0	1	2.2963e-230	2.37563e-314	0	2.2963e-230	1
15.79	5	2.23607	4.09999e-231	1.05971e-315	0	4.09999e-231	1
15.81	0	1	7.30012e-232	4.69599e-317	0	7.30012e-232	1
15.82	1	1	3.07716e-232	9.86011e-318	0	3.07716e-232	1
15.84	2	1.41421	5.45612e-233	4.30455e-319	0	5.45612e-233	1
15.85	0	1	2.29508e-233	8.07106e-320	0	2.29508e-233	1
15.87	1	1	4.05246e-234	0	0	4.05246e-234	1
15.89	1	1	7.13562e-235	0	0	7.13562e-235	1
15.9	2	1.41421	2.99113e-235	0	0	2.99113e-235	1
15.92	1	1	5.24487e-236	0	0	5.24487e-236	1
15.93	1	1	2.19397e-236	0	0	2.19397e-236	1
15.95	1	1	3.83106e-237	0	0	3.83106e-237	1
15.96	2	1.41421	1.59922e-237	0	0	1.59922e-237	1
15.98	1	1	2.78089e-238	0	0	2.78089e-238	1
16	0	1	4.82225e-239	0	0	4.82225e-239	1
16.01	2	1.41421	2.00599e-239	0	0	2.00599e-239	1
16.03	1	1	3.46404e-240	0	0	3.46404e-240	1
16.04	5	2.23607	1.43799e-240	0	0	1.43799e-240	1
16.06	2	1.41421	2.47285e-241	0	0	2.47285e-241	1
16.08	0	1	4.24062e-242	0	0	4.24062e-242	1
16.09	2	1.41421	1.75425e-242	0	0	1.75425e-242	1
16.11	2	1.41421	2.99579e-243	0	0	2.99579e-243	1
16.12	6	2.44949	1.23671e-243	0	0	1.23671e-243	1
16.14	5	2.23607	2.10317e-244	0	0	2.10317e-244	1
16.15	2	1.41421	8.66413e-245	0	0	8.66413e-245	1
16.17	0	1	1.4673e-245	0	0	1.4673e-245	1
16.19	2	1.41421	2.47802e-246	0	0	2.47802e-246	1
16.2	1	1	1.01729e-246	0	0	1.01729e-246	1
16.22	0	1	1.71087e-247	0	0	1.71087e-247	1
16.23	2	1.41421	7.00891e-248	0	0	7.00891e-248	1
16.25	2	1.41421	1.17384e-248	0	0	1.17384e-248	1
16.27	0	1	1.96048e-249	0	0	1.96048e-249	1
16.28	2	1.41421	8.00358e-250	0	0	8.00358e-250	1
16.3	2	1.41421	1.33114e-250	0	0	1.33114e-250	1
16.31	1	1	5.423e-251	0	0	5.423e-251	1
16.33	2	1.41421	8.98185e-252	0	0	8.98185e-252	1
16.34	5	2.23607	3.65154e-252	0	0	3.65154e-252	1
16.36	0	1	6.02267e-253	0	0	6.02267e-253	1
16.38	2	1.41421	9.9059e-254	0	0	9.9059e-254	1
16.39	0	1	4.01322e-254	0	0	4.01322e-254	1
16.41	3	1.73205	6.57333e-255	0	0	6.57333e-255	1
16.42	0	1	2.65753e-255	0	0	2.65753e-255	1
16.44	3	1.73205	4.33469e-256	0	0	4.33469e-256	1
16.46	2	1.41421	7.05065e-257	0	0	7.05065e-257	1
16.47	0	1	2.84061e-257	0	0	2.84061e-257	1
16.49	0	1	4.60118e-258	0	0	4.60118e-258	1
16.5	2	1.41421	1.84989e-258	0	0	1.84989e-258	1
16.52	2	1.41421	2.98395e-259	0	0	2.98395e-259	1
16.53	1	1	1.19718e-259	0	0	1.19718e-259	1
16.55	0	1	1.92306e-260	0	0	1.92306e-260	1
16.57	5	2.23607	3.08048e-261	0	0	3.08048e-261	1
16.58	1	1	1.23162e-261	0	0	1.23162e-261	1
16.6	2	1.41421	1.96467e-262	0	0	1.96467e-262	1
16.61	1	1	7.83865e-263	0	0	7.83865e-263	1
16.63	3	1.73205	1.2452e-263	0	0	1.2452e-263	1
16.65	1	1	1.97256e-264	0	0	1.97256e-264	1
16.66	4	2	7.84283e-265	0	0	7.84283e-265	1
16.68	2	1.41421	1.23723e-265	0	0	1.23723e-265	1
16.69	2	1.41421	4.90892e-266	0	0	4.90892e-266	1
16.71	2	1.41421	7.71172e-267	0	0	7.71172e-267	1
16.72	1	1	3.05338e-267	0	0	3.05338e-267	1
16.74	1	1	4.77675e-268	0	0	4.77675e-268	1
16.76	3	1.73205	7.45206e-269	0	0	7.45206e-269	1
16.77	2	1.41421	2.94032e-269	0	0	2.94032e-269	1
16.79	3	1.73205	4.568e-270	0	0	4.568e-270	1
16.8	2	1.41421	1.79862e-270	0	0	1.79862e-270	1
16.82	2	1.41421	2.78264e-271	0	0	2.78264e-271	1
16.83	4	2	1.09336e-271	0	0	1.09336e-271	1
16.85	2	1.41421	1.68449e-272	0	0	1.68449e-272	1
16.87	3	1.73205	2.58801e-273	0	0	2.58801e-273	1
16.88	4	2	1.01335e-273	0	0	1.01335e-273	1
16.9	3	1.73205	1.55041e-274	0	0	1.55041e-274	1
16.91	3	1.73205	6.05808e-275	0	0	6.05808e-275	1
16.93	1	1	9.2301e-276	0	0	9.2301e-276	1
16.95	2	1.41421	1.40239e-276	0	0	1.40239e-276	1
16.96	2	1.41421	5.4607e-277	0	0	5.4607e-277	1
16.98	2	1.41421	8.26226e-278	0	0	8.26226e-278	1
16.99	6	2.44949	3.21049e-278	0	0	3.21049e-278	1
17.01	2	1.41421	4.83736e-279	0	0	4.83736e-279	1
17.02	0	1	1.87575e-279	0	0	1.87575e-279	1
17.04	2	1.41421	2.81449e-280	0	0	2.81449e-280	1
17.06	1	1	4.2113e-281	0	0	4.2113e-281	1
17.07	3	1.73205	1.62731e-281	0	0	1.62731e-281	1
17.09	3	1.73205	2.42479e-282	0	0	2.42479e-282	1
17.1	2	1.41421	9.35026e-283	0	0	9.35026e-283	1
17.12	0	1	1.38744e-283	0	0	1.38744e-283	1
17.14	4	2	2.05304e-284	0	0	2.05304e-284	1
17.15	3	1.73205	7.88925e-285	0	0	7.88925e-285	1
17.17	3	1.73205	1.16253e-285	0	0	1.16253e-285	1
17.18	2	1.41421	4.45797e-286	0	0	4.45797e-286	1
17.2	4	2	6.54176e-287	0	0	6.54176e-287	1
17.21	2	1.41421	2.50334e-287	0	0	2.50334e-287	1
17.23	2	1.41421	3.65818e-288	0	0	3.65818e-288	1
17.25	1	1	5.3309e-289	0	0	5.3309e-289	1
17.26	3	1.73205	2.0329e-289	0	0	2.0329e-289	1
17.28	2	1.41421	2.95011e-290	0	0	2.95011e-290	1
17.29	6	2.44949	1.12266e-290	0	0	1.12266e-290	1
17.31	4	2	1.6224e-291	0	0	1.6224e-291	1
17.33	1	1	2.33808e-292	0	0	2.33808e-292	1
17.34	8	2.82843	8.86662e-293	0	0	8.86662e-293	1
17.36	1	1	1.27247e-293	0	0	1.27247e-293	1
17.37	4	2	4.81547e-294	0	0	4.81547e-294	1
17.39	8	2.82843	6.88201e-295	0	0	6.88201e-295	1
17.4	4	2	2.59897e-295	0	0	2.59897e-295	1
17.42	3	1.73205	3.69883e-296	0	0	3.69883e-296	1
17.44	5	2.23607	5.24953e-297	0	0	5.24953e-297	1
17.45	1	1	1.97558e-297	0	0	1.97558e-297	1
17.47	3	1.73205	2.79214e-298	0	0	2.79214e-298	1
17.48	3	1.73205	1.04859e-298	0	0	1.04859e-298	1
17.5	3	1.73205	1.47583e-299	0	0	1.47583e-299	1
17.52	6	2.44949	2.07137e-300	0	0	2.07137e-300	1
17.53	4	2	7.75202e-301	0	0	7.75202e-301	1
17.55	3	1.73205	1.08349e-301	0	0	1.08349e-301	1
17.56	4	2	4.04646e-302	0	0	4.04646e-302	1
17.58	4	2	5.63211e-303	0	0	5.63211e-303	1
17.59	3	1.73205	2.09902e-303	0	0	2.09902e-303	1
17.61	2	1.41421	2.90937e-304	0	0	2.90937e-304	1
17.63	0	1	4.02137e-305	0	0	4.02137e-305	1
17.64	4	2	1.49351e-305	0	0	1.49351e-305	1
17.66	2	1.41421	2.05575e-306	0	0	2.05575e-306	1
17.67	2	1.41421	7.61901e-307	0	0	7.61901e-307	1
17.69	3	1.73205	1.04435e-307	0	0	1.04435e-307	1
17.71	2	1.41421	1.42754e-308	0	0	1.42754e-308	1
17.72	1	1	5.27237e-309	0	0	5.27237e-309	1
17.74	4	2	7.17686e-310	0	0	7.17686e-310	1
17.75	3	1.73205	2.64512e-310	0	0	2.64512e-310	1
17.77	4	2	3.58559e-311	0	0	3.58559e-311	1
17.78	0	1	1.31876e-311	0	0	1.31876e-311	1
17.8	4	2	1.7802e-312	0	0	1.7802e-312	1
17.82	2	1.41421	2.39642e-313	0	0	2.39642e-313	1
17.83	2	1.41421	8.78328e-314	0	0	8.78328e-314	1
17.85	5	2.23607	1.17744e-314	0	0	1.17744e-314	1
17.86	4	2	4.30651e-315	0	0	4.30651e-315	1
17.88	3	1.73205	5.74903e-316	0	0	5.74903e-316	1
17.89	2	1.41421	2.09834e-316	0	0	2.09834e-316	1
17.91	1	1	2.78953e-317	0	0	2.78953e-317	1
17.93	1	1	3.69805e-318	0	0	3.69805e-318	1
17.94	2	1.41421	1.34505e-318	0	0	1.34505e-318	1
17.96	2	1.41421	1.77389e-319	0	0	1.77389e-319	1
17.97	4	2	6.43916e-320	0	0	6.43916e-320	1
17.99	2	1.41421	8.41888e-321	0	0	8.41888e-321	1
18.01	0	1	1.05236e-321	0	0	1.05236e-321	1
18.02	3	1.73205	2.12448e-322	0	0	2.12448e-322	1
18.04	0	1	0	0	0	0	1
18.05	2	1.41421	0	0	0	0	1
18.07	1	1	0	0	0	0	1
18.08	2	1.41421	0	0	0	0	1
18.1	2	1.41421	0	0	0	0	1
18.12	2	1.41421	0	0	0	0	1
18.13	2	1.41421	0	0	0	0	1
18.15	2	1.41421	0	0	0	0	1
18.16	0	1	0	0	0	0	1
18.18	2	1.41421	0	0	0	0	1
18.2	1	1	0	0	0	0	1
18.21	3	1.73205	0	0	0	0	1
18.23	3	1.73205	0	0	0	0	1
18.24	3	1.73205	0	0	0	0	1
18.26	3	1.73205	0	0	0	0	1
18.27	1	1	0	0	0	0	1
18.29	2	1.41421	0	0	0	0	1
18.31	2	1.41421	0	0	0	0	1
18.32	3	1.73205	0	0	0	0	1
18.34	3	1.73205	0	0	0	0	1
18.35	3	1.73205	0	0	0	0	1
18.37	0	1	0	0	0	0	1
18.39	3	1.73205	0	0	0	0	1
18.4	3	1.73205	0	0	0	0	1
18.42	3	1.73205	0	0	0	0	1
18.43	5	2.23607	0	0	0	0	1
