# exported by fityk 0.8.7
#18-X:x	18-X:y	18-X:s	18-X:F(x)	18-X:%_1(x)	18-X:%_3(x)	18-X:a
6.71	73	8.544	32.8288	32.8288	1.31595e-009	1
6.73	72	8.48528	42.9423	42.9423	2.67983e-009	1
6.74	88	9.38083	48.9723	48.9723	3.8106e-009	1
6.76	104	10.198	63.3261	63.3261	7.6502e-009	1
6.77	99	9.94987	71.804	71.804	1.0801e-008	1
6.79	130	11.4018	91.7871	91.7871	2.13775e-008	1
6.8	161	12.6886	103.478	103.478	2.99679e-008	1
6.82	181	13.4536	130.762	130.762	5.84735e-008	1
6.84	181	13.4536	163.977	163.977	1.13015e-007	1
6.85	275	16.5831	183.099	183.099	1.5656e-007	1
6.87	199	14.1067	226.98	226.98	2.98312e-007	1
6.88	272	16.4924	251.993	251.993	4.10317e-007	1
6.9	306	17.4929	308.811	308.811	7.70766e-007	1
6.91	388	19.6977	340.874	340.874	1.05263e-006	1
6.93	434	20.8327	412.951	412.951	1.94936e-006	1
6.95	437	20.9045	496.444	496.444	3.57587e-006	1
6.96	570	23.8747	542.759	542.759	4.82592e-006	1
6.98	602	24.5357	645.03	645.03	8.72735e-006	1
6.99	627	25.04	701.159	701.159	1.16946e-005	1
7.01	791	28.1247	823.741	823.741	2.08498e-005	1
7.03	835	28.8964	960.356	960.355	3.68206e-005	1
7.04	999	31.607	1033.96	1033.96	4.87571e-005	1
7.06	1104	33.2265	1191.64	1191.64	8.48867e-005	1
7.07	1280	35.7771	1275.61	1275.61	0.000111608	1
7.09	1316	36.2767	1453.32	1453.32	0.000191561	1
7.1	1735	41.6533	1546.79	1546.79	0.000250073	1
7.12	1575	39.6863	1742.12	1742.12	0.000423149	1
7.14	1842	42.9185	1947.1	1947.1	0.000709241	1
7.15	1952	44.1814	2052.56	2052.56	0.000914949	1
7.17	2277	47.7179	2267.82	2267.82	0.00151185	1
7.18	2240	47.3286	2376.93	2376.92	0.00193651	1
7.2	2544	50.4381	2596.15	2596.15	0.0031546	1
7.22	2804	52.9528	2813.92	2813.91	0.00509032	1
7.23	2924	54.074	2921.14	2921.14	0.00644314	1
7.25	2960	54.4059	3129.94	3129.93	0.0102497	1
7.26	3442	58.6686	3230.56	3230.54	0.0128816	1
7.28	3241	56.9298	3421.86	3421.84	0.020202	1
7.29	3698	60.8112	3511.6	3511.57	0.0252092	1
7.31	3515	59.2874	3676.97	3676.94	0.0389758	1
7.33	3913	62.554	3820.72	3820.66	0.0596907	1
7.34	3870	62.2093	3883.49	3883.42	0.0736064	1
7.36	4425	66.5207	3989.14	3989.03	0.111132	1
7.37	3706	60.8769	4031.43	4031.29	0.136067	1
7.39	4258	65.2534	4093.74	4093.53	0.20253	1
7.41	4180	64.6529	4125.26	4124.96	0.298607	1
7.42	4277	65.3988	4129.23	4128.87	0.361293	1
7.44	4309	65.643	4113.48	4112.95	0.525148	1
7.45	3909	62.522	4093.85	4093.22	0.63088	1
7.47	4242	65.1306	4031.68	4030.78	0.904027	1
7.48	4232	65.0538	3989.5	3988.42	1.07833	1
7.5	3655	60.4566	3884.15	3882.63	1.52335	1
7.52	3971	63.0159	3752.88	3750.75	2.13168	1
7.53	3596	59.9667	3678.42	3675.9	2.51267	1
7.55	3621	60.1747	3513.87	3510.4	3.46633	1
7.56	3486	59.0424	3424.67	3420.61	4.05686	1
7.58	3299	57.4369	3234.74	3229.22	5.51743	1
7.6	3104	55.7136	3032.67	3025.24	7.4329	1
7.61	3220	56.745	2928.31	2919.72	8.59651	1
7.63	2674	51.7107	2715.4	2703.98	11.4171	1
7.64	2562	50.6162	2607.8	2594.69	13.1107	1
7.66	2475	49.7494	2392.63	2375.47	17.1661	1
7.67	2324	48.2079	2285.94	2266.37	19.5725	1
7.69	2033	45.0888	2076.41	2051.14	25.2642	1
7.71	1816	42.6146	1874.46	1842.16	32.3027	1
7.72	1851	43.0232	1777.18	1740.78	36.3963	1
7.74	1595	39.9375	1591.41	1545.53	45.8778	1
7.75	1278	35.7491	1503.42	1452.09	51.3249	1
7.77	1423	37.7227	1338.25	1274.47	63.7802	1
7.79	1112	33.3467	1188.53	1110.02	78.5087	1
7.8	1106	33.2566	1119.75	1032.95	86.7934	1
7.82	925	30.4138	994.698	889.373	105.325	1
7.83	866	29.4279	938.491	822.878	115.613	1
7.85	782	27.9643	838.702	700.389	138.313	1
7.86	821	28.6531	795.05	644.305	150.745	1
7.88	623	24.96	719.913	542.121	177.792	1
7.9	621	24.9199	660.366	452.656	207.71	1
7.91	621	24.9199	636.142	412.434	223.708	1
7.93	648	25.4558	598.084	340.43	257.654	1
7.94	576	24	583.93	308.4	275.53	1
7.96	551	23.4734	564.496	251.646	312.85	1
7.97	565	23.7697	558.841	226.661	332.18	1
7.99	550	23.4521	554.67	182.832	371.838	1
8.01	565	23.7697	558.646	146.351	412.295	1
8.02	593	24.3516	563.164	130.562	432.603	1
8.04	555	23.5584	576.2	103.314	472.886	1
8.05	606	24.6171	584.295	91.6395	492.655	1
8.07	642	25.3377	602.597	71.6849	530.912	1
8.09	631	25.1197	622.377	55.6467	566.731	1
8.1	676	26	632.342	48.8873	583.454	1
8.12	741	27.2213	651.522	37.5154	614.007	1
8.13	624	24.98	660.408	32.7692	627.639	1
8.15	738	27.1662	676.02	24.8588	651.161	1
8.16	726	26.9444	682.482	21.5893	660.892	1
8.18	693	26.3249	692.151	16.1903	675.961	1
8.2	740	27.2029	696.886	12.0486	684.837	1
8.21	664	25.7682	697.232	10.364	686.868	1
8.23	689	26.2488	693.668	7.62451	686.043	1
8.24	677	26.0192	689.714	6.52085	683.193	1
8.26	595	24.3926	677.461	4.7423	672.719	1
8.28	683	26.1343	659.566	3.42249	656.143	1
8.29	570	23.8747	648.604	2.89913	645.705	1
8.31	647	25.4362	622.953	2.06834	620.885	1
8.32	598	24.454	608.413	1.742	606.671	1
8.34	580	24.0832	576.327	1.22858	575.099	1
8.35	547	23.388	558.972	1.0288	557.943	1
8.37	539	23.2164	522.142	0.717275	521.425	1
8.39	435	20.8567	483.186	0.496259	482.69	1
8.4	438	20.9284	463.175	0.411595	462.764	1
8.42	427	20.664	422.608	0.28151	422.326	1
8.43	397	19.9249	402.25	0.232144	402.018	1
8.45	405	20.1246	361.855	0.156957	361.698	1
8.47	337	18.3576	322.451	0.105311	322.346	1
8.48	338	18.3848	303.31	0.0860143	303.224	1
8.5	249	15.7797	266.467	0.0570511	266.41	1
8.51	230	15.1658	248.874	0.0463298	248.827	1
8.53	207	14.3875	215.556	0.0303777	215.525	1
8.54	196	14	199.896	0.0245275	199.872	1
8.56	176	13.2665	170.688	0.0158982	170.672	1
8.58	143	11.9583	144.371	0.0102261	144.361	1
8.59	132	11.4891	132.304	0.00817793	132.296	1
8.61	115	10.7238	110.323	0.00520005	110.318	1
8.62	116	10.7703	100.385	0.00413466	100.381	1
8.64	81	9	82.5229	0.00259899	82.5203	1
8.66	88	9.38083	67.1982	0.0016212	67.1966	1
8.67	55	7.4162	60.4231	0.00127674	60.4218	1
8.69	50	7.07107	48.5064	0.000787294	48.5056	1
8.7	46	6.78233	43.3063	0.000616459	43.3057	1
8.72	27	5.19615	34.2736	0.000375784	34.2733	1
8.73	28	5.2915	30.3821	0.000292554	30.3818	1
8.75	27	5.19615	23.705	0.000176296	23.7048	1
8.77	14	3.74166	18.3205	0.000105425	18.3204	1
8.78	19	4.3589	16.0487	8.12918e-005	16.0486	1
8.8	11	3.31662	12.2278	4.80563e-005	12.2278	1
8.81	14	3.74166	10.6355	3.68428e-005	10.6354	1
8.83	18	4.24264	7.98874	2.15307e-005	7.98872	1
8.85	6	2.44949	5.94395	1.24862e-005	5.94394	1
8.86	8	2.82843	5.10889	9.48128e-006	5.10888	1
8.88	13	3.60555	3.74745	5.43551e-006	3.74745	1
8.89	2	1.41421	3.19811	4.10372e-006	3.19811	1
8.91	7	2.64575	2.31268	2.32569e-006	2.31267	1
8.92	3	1.73205	1.95965	1.74578e-006	1.95965	1
8.94	2	1.41421	1.39705	9.7806e-007	1.39705	1
8.96	2	1.41421	0.986554	5.43762e-007	0.986554	1
8.97	1	1	0.826092	4.04278e-007	0.826091	1
8.99	3	1.73205	0.575108	2.2219e-007	0.575107	1
9	0	1	0.478148	1.64247e-007	0.478148	1
9.02	1	1	0.328167	8.92364e-008	0.328167	1
9.03	1	1	0.270904	6.55866e-008	0.270904	1
9.05	3	1.73205	0.183299	3.52258e-008	0.183299	1
9.07	1	1	0.122851	1.87748e-008	0.122851	1
9.08	2	1.41421	0.100217	1.36673e-008	0.100217	1
9.1	2	1.41421	0.0662179	7.20106e-009	0.0662179	1
9.11	2	1.41421	0.0536346	5.212e-009	0.0536346	1
9.13	2	1.41421	0.0349373	2.71469e-009	0.0349373	1
9.15	1	1	0.0225428	1.40315e-009	0.0225428	1
9.16	0	1	0.0180435	1.00588e-009	0.0180435	1
9.18	0	1	0.0114776	5.1396e-010	0.0114776	1
9.19	2	1.41421	0.00912161	3.66329e-010	0.00912161	1
9.21	3	1.73205	0.00572025	1.85036e-010	0.00572025	1
9.22	3	1.73205	0.00451378	1.31129e-010	0.00451378	1
9.24	3	1.73205	0.00279059	6.54766e-011	0.00279059	1
9.26	2	1.41421	0.00170894	3.24444e-011	0.00170894	1
9.27	2	1.41421	0.00133259	2.27728e-011	0.00133259	1
9.29	3	1.73205	0.000804522	1.1155e-011	0.000804522	1
9.3	1	1	0.000622892	7.78483e-012	0.000622892	1
9.32	1	1	0.000370739	3.76968e-012	0.000370739	1
9.34	1	1	0.000218574	1.81146e-012	0.000218574	1
9.35	2	1.41421	0.000167231	1.2521e-012	0.000167231	1
9.37	4	2	9.71982e-005	5.94791e-013	9.71982e-005	1
9.38	4	2	7.38384e-005	4.08768e-013	7.38384e-005	1
9.4	3	1.73205	4.23094e-005	1.91956e-013	4.23094e-005	1
9.41	1	1	3.19129e-005	1.31164e-013	3.19129e-005	1
9.43	1	1	1.80274e-005	6.08893e-014	1.80274e-005	1
9.45	2	1.41421	1.00873e-005	2.80501e-014	1.00873e-005	1
9.46	2	1.41421	7.51881e-006	1.89837e-014	7.51881e-006	1
9.48	2	1.41421	4.14765e-006	8.64523e-015	4.14765e-006	1
9.49	1	1	3.0696e-006	5.81734e-015	3.0696e-006	1
9.51	1	1	1.66935e-006	2.61891e-015	1.66935e-006	1
9.53	1	1	8.99268e-007	1.16999e-015	8.99268e-007	1
9.54	3	1.73205	6.57677e-007	7.79768e-016	6.57677e-007	1
9.56	2	1.41421	3.49273e-007	3.44373e-016	3.49273e-007	1
9.57	4	2	2.53627e-007	2.28198e-016	2.53627e-007	1
9.59	1	1	1.32788e-007	9.96271e-017	1.32788e-007	1
9.6	0	1	9.57405e-008	6.56388e-017	9.57405e-008	1
9.62	4	2	4.94166e-008	2.83287e-017	4.94166e-008	1
9.64	1	1	2.52653e-008	1.21328e-017	2.52653e-008	1
9.65	0	1	1.80013e-008	7.91731e-018	1.80013e-008	1
9.67	1	1	9.07337e-009	3.35207e-018	9.07337e-009	1
9.68	3	1.73205	6.4188e-009	2.17486e-018	6.4188e-009	1
9.7	1	1	3.18956e-009	9.10262e-019	3.18956e-009	1
9.72	0	1	1.56994e-009	3.78068e-019	1.56994e-009	1
9.73	5	2.23607	1.09752e-009	2.42953e-019	1.09752e-009	1
9.75	0	1	5.32567e-010	9.9753e-020	5.32567e-010	1
9.76	2	1.41421	3.69666e-010	6.37351e-020	3.69666e-010	1
9.78	3	1.73205	1.76842e-010	2.58692e-020	1.76842e-010	1
9.79	2	1.41421	1.21878e-010	1.64338e-020	1.21878e-010	1
9.81	0	1	5.74796e-011	6.59391e-021	5.74796e-011	1
9.83	3	1.73205	2.6852e-011	2.62553e-021	2.6852e-011	1
9.84	1	1	1.82878e-011	1.65198e-021	1.82878e-011	1
9.86	3	1.73205	8.42241e-012	6.50248e-022	8.42241e-012	1
9.87	3	1.73205	5.69544e-012	4.06787e-022	5.69544e-012	1
9.89	2	1.41421	2.58592e-012	1.58286e-022	2.58592e-012	1
9.91	2	1.41421	1.16299e-012	6.11204e-023	1.16299e-012	1
9.92	1	1	7.7716e-013	3.78711e-023	7.7716e-013	1
9.94	0	1	3.44576e-013	1.44562e-023	3.44576e-013	1
9.95	2	1.41421	2.28626e-013	8.90584e-024	2.28626e-013	1
9.97	1	1	9.99336e-014	3.36063e-024	9.99336e-014	1
9.98	2	1.41421	6.58352e-014	2.05847e-024	6.58352e-014	1
10	3	1.73205	2.83698e-014	7.67874e-025	2.83698e-014	1
10.02	1	1	1.21096e-014	2.84252e-025	1.21096e-014	1
10.03	2	1.41421	7.88352e-015	1.72449e-025	7.88352e-015	1
10.05	1	1	3.31746e-015	6.31068e-026	3.31746e-015	1
10.06	0	1	2.14438e-015	3.80657e-026	2.14438e-015	1
10.08	2	1.41421	8.89611e-016	1.37705e-026	8.89611e-016	1
10.1	0	1	3.65572e-016	4.94349e-027	3.65572e-016	1
10.11	3	1.73205	2.33514e-016	2.95342e-027	2.33514e-016	1
10.13	3	1.73205	9.46014e-017	1.04812e-027	9.46014e-017	1
10.14	0	1	5.99988e-017	6.2259e-028	5.99988e-017	1
10.16	3	1.73205	2.39629e-017	2.18418e-028	2.39629e-017	1
10.17	0	1	1.50901e-017	1.28997e-028	1.50901e-017	1
10.19	2	1.41421	5.94157e-018	4.47371e-029	5.94157e-018	1
10.21	0	1	2.31732e-018	1.53965e-029	2.31732e-018	1
10.22	4	2	1.44205e-018	9.00635e-030	1.44205e-018	1
10.24	2	1.41421	5.54469e-019	3.06411e-030	5.54469e-019	1
10.25	2	1.41421	3.42593e-019	1.7821e-030	3.42593e-019	1
10.27	0	1	1.29864e-019	5.9936e-031	1.29864e-019	1
10.28	4	2	7.967e-020	3.4659e-031	7.967e-020	1
10.3	6	2.44949	2.97725e-020	1.15232e-031	2.97725e-020	1
10.32	1	1	1.10208e-020	3.80188e-032	1.10208e-020	1
10.33	5	2.23607	6.68132e-021	2.17751e-032	6.68132e-021	1
10.35	3	1.73205	2.43821e-021	7.10209e-033	2.43821e-021	1
10.36	2	1.41421	1.46767e-021	4.04435e-033	1.46767e-021	1
10.38	0	1	5.28017e-022	1.30399e-033	5.28017e-022	1
10.4	6	2.44949	1.88167e-022	4.17224e-034	1.88167e-022	1
10.41	2	1.41421	1.11929e-022	2.35324e-034	1.11929e-022	1
10.43	4	2	3.93233e-023	7.44324e-035	3.93233e-023	1
10.44	2	1.41421	2.32251e-023	4.17407e-035	2.32251e-023	1
10.46	5	2.23607	8.04408e-024	1.30514e-035	8.04408e-024	1
10.47	4	2	4.71725e-024	7.27704e-036	4.71725e-024	1
10.49	2	1.41421	1.61072e-024	2.24932e-036	1.61072e-024	1
10.51	1	1	5.44788e-025	6.89948e-037	5.44788e-025	1
10.52	4	2	3.15707e-025	3.81021e-037	3.15707e-025	1
10.54	2	1.41421	1.05269e-025	1.15535e-037	1.05269e-025	1
10.55	7	2.64575	6.0571e-026	6.34377e-038	6.0571e-026	1
10.57	3	1.73205	1.99111e-026	1.90158e-038	1.99111e-026	1
10.59	4	2	6.48338e-027	5.65651e-039	6.48338e-027	1
10.6	3	1.73205	3.68644e-027	3.07621e-039	3.68644e-027	1
10.62	2	1.41421	1.18338e-027	9.04588e-040	1.18338e-027	1
10.63	4	2	6.68093e-028	4.89124e-040	6.68093e-028	1
10.65	2	1.41421	2.1143e-028	1.42185e-040	2.1143e-028	1
10.66	4	2	1.18518e-028	7.64405e-041	1.18518e-028	1
10.68	4	2	3.69767e-029	2.19665e-041	3.69767e-029	1
10.7	0	1	1.14273e-029	6.2642e-042	1.14273e-029	1
10.71	5	2.23607	6.33004e-030	3.33555e-042	6.33004e-030	1
10.73	5	2.23607	1.92857e-030	9.40316e-043	1.92857e-030	1
10.74	2	1.41421	1.06073e-030	4.97825e-043	1.06073e-030	1
10.76	4	2	3.186e-031	1.38734e-043	3.186e-031	1
10.78	3	1.73205	9.47898e-032	3.8367e-044	9.47898e-032	1
10.79	3	1.73205	5.15197e-032	2.01185e-044	5.15197e-032	1
10.81	8	2.82843	1.51113e-032	5.5001e-045	1.51113e-032	1
10.82	1	1	8.15491e-033	2.86753e-045	8.15491e-033	1
10.84	6	2.44949	2.35809e-033	7.74969e-046	2.35809e-033	1
10.85	4	2	1.26352e-033	4.01719e-046	1.26352e-033	1
10.87	5	2.23607	3.60194e-034	1.07325e-046	3.60194e-034	1
10.89	4	2	1.0171e-034	2.84541e-047	1.0171e-034	1
10.9	4	2	5.38557e-035	1.46089e-047	5.38557e-035	1
10.92	1	1	1.49924e-035	3.82881e-048	1.49924e-035	1
10.93	5	2.23607	7.88215e-036	1.9545e-048	7.88215e-036	1
10.95	5	2.23607	2.1632e-036	5.06388e-049	2.1632e-036	1
10.97	5	2.23607	5.88063e-037	1.30196e-049	5.88063e-037	1
10.98	3	1.73205	3.05521e-037	6.58271e-050	3.05521e-037	1
11	1	1	8.18804e-038	1.67309e-050	8.18804e-038	1
11.01	3	1.73205	4.22379e-038	8.41062e-051	4.22379e-038	1
11.03	6	2.44949	1.11597e-038	2.11322e-051	1.11597e-038	1
11.04	0	1	5.71588e-039	1.05622e-051	5.71588e-039	1
11.06	2	1.41421	1.48884e-039	2.62343e-052	1.48884e-039	1
11.08	3	1.73205	3.84136e-040	6.46629e-053	3.84136e-040	1
11.09	2	1.41421	1.94428e-040	3.20109e-053	1.94428e-040	1
11.11	1	1	4.94548e-041	7.7998e-054	4.94548e-041	1
11.12	1	1	2.48535e-041	3.83908e-054	2.48535e-041	1
11.14	4	2	6.23233e-042	9.24727e-055	6.23233e-042	1
11.16	2	1.41421	1.54806e-042	2.21038e-055	1.54806e-042	1
11.17	1	1	7.68794e-043	1.07757e-055	7.68794e-043	1
11.19	2	1.41421	1.88261e-043	2.54625e-056	1.88261e-043	1
11.2	1	1	9.28299e-044	1.23418e-056	9.28299e-044	1
11.22	3	1.73205	2.24104e-044	2.88294e-057	2.24104e-044	1
11.23	6	2.44949	1.0972e-044	1.38936e-057	1.0972e-044	1
11.25	3	1.73205	2.61131e-045	3.20827e-058	2.61131e-045	1
11.27	2	1.41421	6.15614e-046	7.35184e-059	6.15614e-046	1
11.28	5	2.23607	2.97842e-046	3.5092e-059	2.97842e-046	1
11.3	3	1.73205	6.92225e-047	7.9494e-060	6.92225e-047	1
11.31	1	1	3.3253e-047	3.77266e-060	3.3253e-047	1
11.33	1	1	7.61912e-048	8.4484e-061	7.61912e-048	1
11.34	1	1	3.63408e-048	3.98647e-061	3.63408e-048	1
11.36	1	1	8.20882e-049	8.82503e-062	8.20882e-049	1
11.38	3	1.73205	1.83671e-049	1.9387e-062	1.83671e-049	1
11.39	4	2	8.65715e-050	9.06066e-063	8.65715e-050	1
11.41	1	1	1.90963e-050	1.96769e-063	1.90963e-050	1
11.42	1	1	8.93692e-051	9.14333e-064	8.93692e-051	1
11.44	2	1.41421	1.94345e-051	1.96292e-064	1.94345e-051	1
11.46	1	1	4.18632e-052	4.18184e-065	4.18632e-052	1
11.47	2	1.41421	1.93605e-052	1.92464e-065	1.93605e-052	1
11.49	2	1.41421	4.11139e-053	4.05336e-066	4.11139e-053	1
11.5	3	1.73205	1.88789e-053	1.85481e-066	1.88789e-053	1
11.52	1	1	3.95241e-054	3.86159e-067	3.95241e-054	1
11.53	1	1	1.80201e-054	1.75691e-067	1.80201e-054	1
11.55	1	1	3.71924e-055	3.61591e-068	3.71924e-055	1
11.57	3	1.73205	7.6037e-056	7.38505e-069	7.6037e-056	1
11.58	3	1.73205	3.42582e-056	3.32791e-069	3.42582e-056	1
11.6	4	2	6.90475e-057	6.71905e-070	6.90475e-057	1
11.61	3	1.73205	3.08882e-057	3.01041e-070	3.08882e-057	1
11.63	2	1.41421	6.13746e-058	6.00847e-071	6.13746e-058	1
11.65	1	1	1.20798e-058	1.19006e-071	1.20798e-058	1
11.66	4	2	5.34008e-059	5.28107e-072	5.34008e-059	1
11.68	1	1	1.03617e-059	1.03402e-072	1.03617e-059	1
11.69	3	1.73205	4.54805e-060	4.56227e-073	4.54805e-060	1
11.71	3	1.73205	8.70002e-061	8.83055e-074	8.70002e-061	1
11.72	4	2	3.79159e-061	3.87384e-074	3.79159e-061	1
11.74	1	1	7.15037e-062	7.41225e-075	7.15037e-062	1
11.76	4	2	1.3357e-062	1.40743e-075	1.3357e-062	1
11.77	6	2.44949	5.75247e-063	6.11524e-076	5.75247e-063	1
11.79	2	1.41421	1.05937e-063	1.14786e-076	1.05937e-063	1
11.8	2	1.41421	4.53001e-064	4.95882e-077	4.53001e-064	1
11.82	3	1.73205	8.22443e-065	9.20145e-078	8.22443e-065	1
11.84	1	1	1.47906e-065	1.69434e-078	1.47906e-065	1
11.85	1	1	6.25001e-066	7.24977e-079	6.25001e-066	1
11.87	4	2	1.10809e-066	1.31968e-079	1.10809e-066	1
11.88	4	2	4.64916e-067	5.61427e-080	4.64916e-067	1
11.9	2	1.41421	8.12607e-068	1.01028e-080	8.12607e-068	1
11.91	5	2.23607	3.38522e-068	4.27331e-081	3.38522e-068	1
11.93	4	2	5.83317e-069	7.60173e-082	5.83317e-069	1
11.95	1	1	9.95629e-070	1.34192e-082	9.95629e-070	1
11.96	6	2.44949	4.09871e-070	5.62194e-083	4.09871e-070	1
11.98	2	1.41421	6.89687e-071	9.81077e-084	6.89687e-071	1
11.99	8	2.82843	2.81908e-071	4.08659e-084	2.81908e-071	1
12.01	1	1	4.67654e-072	7.04984e-085	4.67654e-072	1
12.03	2	1.41421	7.68453e-073	1.20688e-085	7.68453e-073	1
12.04	4	2	3.10396e-073	4.97917e-086	3.10396e-073	1
12.06	3	1.73205	5.02829e-074	8.42642e-087	5.02829e-074	1
12.07	3	1.73205	2.01663e-074	3.4565e-087	2.01663e-074	1
12.09	5	2.23607	3.22064e-075	5.78261e-088	3.22064e-075	1
12.1	1	1	1.28249e-075	2.3584e-088	1.28249e-075	1
12.12	5	2.23607	2.01921e-076	3.90037e-089	2.01921e-076	1
12.14	8	2.82843	3.1491e-077	6.4012e-090	3.1491e-077	1
12.15	3	1.73205	1.2392e-077	2.58577e-090	1.2392e-077	1
12.17	3	1.73205	1.90527e-078	4.19514e-091	1.90527e-078	1
12.18	3	1.73205	7.44419e-079	1.6849e-091	7.44419e-079	1
12.2	2	1.41421	1.12835e-079	2.70229e-092	1.12835e-079	1
12.22	4	2	1.69414e-080	4.30088e-093	1.69414e-080	1
12.23	4	2	6.54113e-081	1.71088e-093	6.54113e-081	1
12.25	3	1.73205	9.68207e-082	2.69182e-094	9.68207e-082	1
12.26	2	1.41421	3.71175e-082	1.06466e-094	3.71175e-082	1
12.28	3	1.73205	5.41634e-083	1.65591e-095	5.41634e-083	1
12.29	5	2.23607	2.06169e-083	6.5118e-096	2.06169e-083	1
12.31	2	1.41421	2.96594e-084	1.00122e-096	2.96594e-084	1
12.33	8	2.82843	4.22646e-085	1.52766e-097	4.22646e-085	1
12.34	6	2.44949	1.58978e-085	5.95009e-098	1.58978e-085	1
12.36	7	2.64575	2.23338e-086	8.97471e-099	2.23338e-086	1
12.37	4	2	8.34122e-087	3.47551e-099	8.34122e-087	1
12.39	3	1.73205	1.15523e-087	5.18223e-100	1.15523e-087	1
12.4	7	2.64575	4.28391e-088	1.99534e-100	4.28391e-088	1
12.42	2	1.41421	5.84914e-089	2.94113e-101	5.84914e-089	1
12.44	3	1.73205	7.91075e-090	4.3021e-102	7.91075e-090	1
12.45	3	1.73205	2.8989e-090	1.64064e-102	2.8989e-090	1
12.47	6	2.44949	3.86519e-091	2.37237e-103	3.86519e-091	1
12.48	8	2.82843	1.40635e-091	8.9953e-104	1.40635e-091	1
12.5	3	1.73205	1.8486e-092	1.28583e-104	1.8486e-092	1
12.52	3	1.73205	2.40696e-093	1.82398e-105	2.40696e-093	1
12.53	3	1.73205	8.65435e-094	6.84996e-106	8.65435e-094	1
12.55	3	1.73205	1.11089e-094	9.6056e-107	1.11089e-094	1
12.56	5	2.23607	3.96591e-095	3.58669e-107	3.96591e-095	1
12.58	4	2	5.01872e-096	4.972e-108	5.01872e-096	1
12.59	2	1.41421	1.77898e-096	1.84587e-108	1.77898e-096	1
12.61	3	1.73205	2.21938e-097	2.52953e-109	2.21938e-097	1
12.63	2	1.41421	2.74264e-098	3.4399e-110	2.74264e-098	1
12.64	7	2.64575	9.60704e-099	1.26488e-110	9.60704e-099	1
12.66	4	2	1.17041e-099	1.70042e-111	1.17041e-099	1
12.67	3	1.73205	4.07067e-100	6.21671e-112	4.07067e-100	1
12.69	3	1.73205	4.88908e-101	8.26169e-113	4.88908e-101	1
12.71	7	2.64575	5.81651e-102	1.08954e-113	5.81651e-102	1
12.72	1	1	1.9991e-102	3.94533e-114	1.9991e-102	1
12.74	6	2.44949	2.34467e-103	5.14351e-115	2.34467e-103	1
12.75	2	1.41421	8.00126e-104	1.85182e-115	8.00126e-104	1
12.77	0	1	9.25164e-105	2.38658e-116	9.25164e-105	1
12.78	2	1.41421	3.13474e-105	8.5431e-117	3.13474e-105	1
12.8	1	1	3.57334e-106	1.08842e-117	3.57334e-106	1
12.82	1	1	4.03479e-107	1.37607e-118	4.03479e-107	1
12.83	2	1.41421	1.35098e-107	4.87882e-119	1.35098e-107	1
12.85	1	1	1.50386e-108	6.09764e-120	1.50386e-108	1
12.86	4	2	4.99966e-109	2.14949e-120	4.99966e-109	1
12.88	3	1.73205	5.48671e-110	2.65573e-121	5.48671e-110	1
12.9	1	1	5.96428e-111	3.25612e-122	5.96428e-111	1
12.91	2	1.41421	1.95945e-111	1.13686e-122	1.95945e-111	1
12.93	3	1.73205	2.09987e-112	1.37792e-123	2.09987e-112	1
12.94	4	2	6.84976e-113	4.78337e-124	6.84976e-113	1
12.96	3	1.73205	7.2368e-114	5.73129e-125	7.2368e-114	1
12.97	1	1	2.34388e-114	1.97816e-125	2.34388e-114	1
12.99	3	1.73205	2.44128e-115	2.34304e-126	2.44128e-115	1
13.01	3	1.73205	2.5187e-116	2.75402e-127	2.5187e-116	1
13.02	2	1.41421	8.06135e-117	9.41478e-128	8.06135e-117	1
13.04	2	1.41421	8.19932e-118	1.09395e-128	8.19932e-118	1
13.05	1	1	2.60565e-118	3.71828e-129	2.60565e-118	1
13.07	2	1.41421	2.61275e-119	4.27101e-130	2.61275e-119	1
13.09	0	1	2.59511e-120	4.8684e-131	2.59511e-120	1
13.1	2	1.41421	8.14962e-121	1.63895e-131	8.14962e-121	1
13.12	4	2	7.98007e-122	1.84681e-132	7.98007e-122	1
13.13	5	2.23607	2.48825e-122	6.18159e-133	2.48825e-122	1
13.15	1	1	2.40202e-123	6.88586e-134	2.40202e-123	1
13.16	0	1	7.43652e-124	2.29159e-134	7.43652e-124	1
13.18	0	1	7.07723e-125	2.52346e-135	7.07723e-125	1
13.2	1	1	6.67163e-126	2.75755e-136	6.67163e-126	1
13.21	6	2.44949	2.04112e-126	9.08943e-137	2.04112e-126	1
13.23	3	1.73205	1.89693e-127	9.81894e-138	1.89693e-127	1
13.24	0	1	5.76227e-128	3.21794e-138	5.76227e-128	1
13.26	1	1	5.27943e-129	3.43643e-139	5.27943e-129	1
13.28	1	1	4.79131e-130	3.64169e-140	4.79131e-130	1
13.29	1	1	1.43827e-130	1.18209e-140	1.43827e-130	1
13.31	2	1.41421	1.28683e-131	1.23836e-141	1.28683e-131	1
13.32	0	1	3.83544e-132	3.99666e-142	3.83544e-132	1
13.34	1	1	3.38304e-133	4.139e-143	3.38304e-133	1
13.35	1	1	1.00117e-133	1.32814e-143	1.00117e-133	1
13.37	1	1	8.70584e-135	1.3597e-144	8.70584e-135	1
13.39	5	2.23607	7.49877e-136	1.38137e-145	7.49877e-136	1
13.4	6	2.44949	2.19297e-136	4.3903e-146	2.19297e-136	1
