# exported by fityk 0.8.7
#9-X:x	9-X:y	9-X:s	9-X:F(x)	9-X:%_1(x)	9-X:%_2(x)	9-X:%_3(x)	9-X:a
5.85	61	7.81025	87.9326	87.9326	1.82782e-059	1.34827e-023	1
5.87	75	8.66025	98.6166	98.6166	8.52048e-059	3.30177e-023	1
5.89	84	9.16515	110.1	110.1	3.93866e-058	8.03241e-023	1
5.9	92	9.59166	116.136	116.136	8.44158e-058	1.24974e-022	1
5.92	110	10.4881	128.783	128.783	3.85336e-057	3.01032e-022	1
5.93	94	9.69536	135.384	135.384	8.20694e-057	4.6605e-022	1
5.95	147	12.1244	149.111	149.111	3.69938e-056	1.11153e-021	1
5.97	146	12.083	163.49	163.49	1.6536e-055	2.63353e-021	1
5.98	154	12.4097	170.901	170.901	3.4851e-055	4.04363e-021	1
6	159	12.6095	186.114	186.114	1.53833e-054	9.48603e-021	1
6.01	143	11.9583	193.892	193.892	3.22181e-054	1.44932e-020	1
6.03	196	14	209.724	209.724	1.40432e-053	3.36645e-020	1
6.04	206	14.3527	217.749	217.749	2.92268e-053	5.11799e-020	1
6.06	242	15.5563	233.937	233.937	1.25799e-052	1.17707e-019	1
6.08	230	15.1658	250.194	250.194	5.36946e-052	2.68926e-019	1
6.09	284	16.8523	258.303	258.303	1.10583e-051	4.05483e-019	1
6.11	251	15.843	274.387	274.387	4.66094e-051	9.17275e-019	1
6.12	285	16.8819	282.321	282.321	9.5389e-051	1.37622e-018	1
6.14	309	17.5784	297.872	297.872	3.97021e-050	3.08253e-018	1
6.16	321	17.9165	312.862	312.862	1.63864e-049	6.85897e-018	1
6.17	325	18.0278	320.094	320.094	3.31858e-049	1.02061e-017	1
6.19	277	16.6433	333.929	333.929	1.35255e-048	2.24856e-017	1
6.2	347	18.6279	340.491	340.491	2.72199e-048	3.32929e-017	1
6.22	386	19.6469	352.807	352.807	1.09552e-047	7.26259e-017	1
6.23	381	19.5192	358.522	358.522	2.19089e-047	1.07e-016	1
6.25	406	20.1494	368.978	368.978	8.70734e-047	2.31111e-016	1
6.27	419	20.4695	378.026	378.026	3.43166e-046	4.95891e-016	1
6.28	459	21.4243	381.985	381.985	6.79122e-046	7.2459e-016	1
6.3	409	20.2237	388.706	388.706	2.64301e-045	1.5394e-015	1
6.31	463	21.5174	391.446	391.446	5.19766e-045	2.23824e-015	1
6.33	444	21.0713	395.641	395.641	1.99752e-044	4.70826e-015	1
6.35	506	22.4944	398.077	398.077	7.61251e-044	9.83886e-015	1
6.36	415	20.3715	398.623	398.623	1.48143e-043	1.41877e-014	1
6.38	400	20	398.366	398.366	5.57505e-043	2.93555e-014	1
6.39	461	21.4709	397.562	397.562	1.07812e-042	4.21214e-014	1
6.41	429	20.7123	394.62	394.62	4.00652e-042	8.62933e-014	1
6.42	440	20.9762	392.49	392.49	7.69929e-042	1.23208e-013	1
6.44	421	20.5183	386.951	386.951	2.82542e-041	2.49923e-013	1
6.46	451	21.2368	379.769	379.769	1.02818e-040	5.03622e-013	1
6.47	455	21.3307	375.591	375.591	1.95523e-040	7.13144e-013	1
6.49	385	19.6214	366.128	366.128	7.02613e-040	1.42289e-012	1
6.5	404	20.0998	360.874	360.874	1.32773e-039	2.00489e-012	1
6.52	358	18.9209	349.403	349.403	4.7115e-039	3.96076e-012	1
6.54	388	19.6977	336.771	336.771	1.65792e-038	7.77313e-012	1
6.55	344	18.5472	330.067	330.067	3.10027e-038	1.08625e-011	1
6.57	317	17.8045	315.983	315.983	1.0773e-037	2.11077e-011	1
6.58	316	17.7764	308.644	308.644	2.00188e-037	2.93508e-011	1
6.6	327	18.0831	293.477	293.477	6.8692e-037	5.64713e-011	1
6.61	239	15.4596	285.69	285.69	1.26845e-036	7.81366e-011	1
6.63	276	16.6132	269.814	269.814	4.29807e-036	1.48853e-010	1
6.65	251	15.843	253.671	253.671	1.4442e-035	2.81701e-010	1
6.66	194	13.9284	245.549	245.549	2.639e-035	3.86569e-010	1
6.68	211	14.5258	229.297	229.297	8.75639e-035	7.24359e-010	1
6.69	192	13.8564	221.203	221.203	1.59002e-034	9.891e-010	1
6.71	203	14.2478	205.166	205.166	5.20978e-034	1.83511e-009	1
6.73	144	12	189.433	189.433	1.69275e-033	3.3823e-009	1
6.74	138	11.7473	181.716	181.716	3.04166e-033	4.58048e-009	1
6.76	131	11.4455	166.647	166.647	9.75923e-033	8.35905e-009	1
6.77	134	11.5758	159.318	159.318	1.74261e-032	1.12643e-008	1
6.79	125	11.1803	145.118	145.118	5.52124e-032	2.03537e-008	1
6.8	103	10.1489	138.266	138.266	9.79688e-032	2.72921e-008	1
6.82	71	8.42615	125.091	125.091	3.06518e-031	4.88284e-008	1
6.84	75	8.66025	112.662	112.662	9.50994e-031	8.67834e-008	1
6.85	91	9.53939	106.737	106.737	1.66983e-030	1.1541e-007	1
6.87	76	8.7178	95.4808	95.4808	5.11595e-030	2.03096e-007	1
6.88	76	8.7178	90.1531	90.1531	8.9266e-030	2.68754e-007	1
6.9	80	8.94427	80.1009	80.1009	2.70067e-029	4.68285e-007	1
6.91	58	7.61577	75.3753	75.3753	4.68271e-029	6.1661e-007	1
6.93	71	8.42615	66.5181	66.5181	1.39899e-028	1.0638e-006	1
6.95	46	6.78233	58.4368	58.4368	4.14464e-028	1.82322e-006	1
6.96	76	8.7178	54.6793	54.6793	7.11141e-028	2.38096e-006	1
6.98	49	7	47.7116	47.7116	2.08046e-027	4.0404e-006	1
6.99	51	7.14143	44.4926	44.4926	3.54727e-027	5.25031e-006	1
7.01	47	6.85565	38.5605	38.5605	1.02478e-026	8.82172e-006	1
7.03	61	7.81025	33.2685	33.2685	2.93575e-026	1.47249e-005	1
7.04	49	7	30.8491	30.8491	4.95333e-026	1.89768e-005	1
7.06	55	7.4162	26.4355	26.4355	1.40126e-025	3.13629e-005	1
7.07	48	6.9282	24.43	24.43	2.34943e-025	4.02195e-005	1
7.09	44	6.63325	20.7933	20.7933	6.5632e-025	6.58148e-005	1
7.1	46	6.78233	19.1508	19.1507	1.09352e-024	8.39829e-005	1
7.12	47	6.85565	16.1898	16.1897	3.01655e-024	0.000136073	1
7.14	48	6.9282	13.6249	13.6247	8.25182e-024	0.000219021	1
7.15	50	7.07107	12.478	12.4777	1.36051e-023	0.000277182	1
7.17	56	7.48331	10.4303	10.4299	3.67514e-023	0.000441745	1
7.18	37	6.08276	9.52006	9.5195	6.02133e-023	0.000556286	1
7.2	55	7.4162	7.90423	7.90335	1.60618e-022	0.000877808	1
7.22	41	6.40312	6.53335	6.53198	4.24867e-022	0.00137604	1
7.23	46	6.78233	5.92995	5.92823	6.88833e-022	0.00171858	1
7.25	50	7.07107	4.86912	4.86645	1.7993e-021	0.00266745	1
7.26	60	7.74597	4.40501	4.40169	2.89888e-021	0.00331499	1
7.28	47	6.85565	3.59399	3.5889	7.47742e-021	0.00509452	1
7.29	48	6.9282	3.24146	3.23516	1.19714e-020	0.00629995	1
7.31	63	7.93725	2.62952	2.61994	3.04928e-020	0.00958633	1
7.33	52	7.2111	2.12663	2.11214	7.70202e-020	0.014491	1
7.34	56	7.48331	1.911	1.89322	1.22023e-019	0.0177723	1
7.36	53	7.28011	1.54256	1.51596	3.04355e-019	0.0266001	1
7.37	41	6.40312	1.3867	1.35423	4.79162e-019	0.0324621	1
7.39	51	7.14143	1.12515	1.07704	1.18019e-018	0.0481073	1
7.41	50	7.07107	0.923549	0.852726	2.88255e-018	0.0708232	1
7.42	50	7.07107	0.843182	0.757462	4.49079e-018	0.0857199	1
7.44	54	7.34847	0.7206	0.595649	1.08313e-017	0.124951	1
7.45	55	7.4162	0.677799	0.527314	1.67684e-017	0.150485	1
7.47	58	7.61577	0.629057	0.411863	3.99374e-017	0.217194	1
7.48	52	7.2111	0.623662	0.363378	6.14407e-017	0.260284	1
7.5	54	7.34847	0.653861	0.281901	1.44503e-016	0.37196	1
7.52	54	7.34847	0.745756	0.217706	3.37017e-016	0.52805	1
7.53	66	8.12404	0.818601	0.190995	5.13064e-016	0.627607	1
7.55	54	7.34847	1.02869	0.146504	1.18162e-015	0.882187	1
7.56	40	6.32456	1.17142	0.128093	1.78757e-015	1.04333	1
7.58	58	7.61577	1.54966	0.0975908	4.06539e-015	1.45207	1
7.6	55	7.4162	2.08166	0.0740163	9.16842e-015	2.00764	1
7.61	54	7.34847	2.41917	0.0643502	1.37254e-014	2.35482	1
7.63	39	6.245	3.27215	0.0484755	3.05667e-014	3.22367	1
7.64	76	8.7178	3.80445	0.0420022	4.54719e-014	3.76245	1
7.66	50	7.07107	5.13128	0.0314267	9.99998e-014	5.09985	1
7.67	77	8.77496	5.9499	0.0271378	1.47829e-013	5.92277	1
7.69	64	8	7.96905	0.0201676	3.21031e-013	7.94889	1
7.71	58	7.61577	10.6128	0.0149201	6.91337e-013	10.5979	1
7.72	58	7.61577	12.2195	0.0128113	1.01133e-012	12.2067	1
7.74	72	8.48528	16.1234	0.00941378	2.15064e-012	16.114	1
7.75	69	8.30662	18.4765	0.00805588	3.12635e-012	18.4684	1
7.77	81	9	24.1455	0.00587946	6.56513e-012	24.1397	1
7.79	94	9.69536	31.3488	0.00427168	1.36711e-011	31.3445	1
7.8	93	9.64365	35.6324	0.0036349	1.9666e-011	35.6288	1
7.82	93	9.64365	45.809	0.00262305	4.04397e-011	45.8064	1
7.83	130	11.4018	51.8121	0.00222448	5.78079e-011	51.8099	1
7.85	115	10.7238	65.9543	0.0015944	1.17384e-010	65.9527	1
7.86	164	12.8062	74.2291	0.00134755	1.66746e-010	74.2278	1
7.88	147	12.1244	93.5591	0.000959329	3.34357e-010	93.5581	1
7.9	181	13.4536	117.146	0.000679871	6.64844e-010	117.146	1
7.91	171	13.0767	130.76	0.000571373	9.34561e-010	130.759	1
7.93	198	14.0712	162.111	0.000402191	1.83506e-009	162.111	1
7.94	228	15.0997	180.055	0.000336862	2.56332e-009	180.055	1
7.96	256	16	221.024	0.000235516	4.97023e-009	221.024	1
7.97	316	17.7764	244.276	0.000196592	6.89915e-009	244.275	1
7.99	317	17.8045	296.899	0.000136517	1.32099e-008	296.899	1
8.01	409	20.2237	358.482	9.43724e-005	2.50819e-008	358.482	1
8.02	467	21.6102	392.935	7.83316e-005	3.44526e-008	392.934	1
8.04	442	21.0238	469.757	5.37834e-005	6.45972e-008	469.757	1
8.05	557	23.6008	512.358	4.44905e-005	8.81743e-008	512.358	1
8.07	624	24.98	606.488	3.03412e-005	1.63254e-007	606.487	1
8.09	684	26.1534	713.181	2.05984e-005	2.99738e-007	713.181	1
8.1	780	27.9285	771.458	1.69433e-005	4.04868e-007	771.458	1
8.12	941	30.6757	898.225	1.14249e-005	7.34045e-007	898.224	1
8.13	854	29.2233	966.818	9.36581e-006	9.85281e-007	966.818	1
8.15	1009	31.7648	1114.58	6.27271e-006	1.76401e-006	1114.58	1
8.16	1288	35.8887	1193.77	5.12476e-006	2.3529e-006	1193.77	1
8.18	1364	36.9324	1362.64	3.40908e-006	4.15984e-006	1362.64	1
8.2	1415	37.6165	1545.16	2.25755e-006	7.29296e-006	1545.16	1
8.21	1565	39.5601	1641.32	1.834e-006	9.6261e-006	1641.32	1
8.23	1755	41.8927	1842.81	1.2063e-006	1.66651e-005	1842.81	1
8.24	1877	43.3244	1947.81	9.76661e-007	2.18585e-005	1947.81	1
8.26	1941	44.0568	2165.35	6.38046e-007	3.7369e-005	2165.35	1
8.28	2326	48.2286	2391.33	4.1495e-007	6.33514e-005	2391.33	1
8.29	2268	47.6235	2506.79	3.34065e-007	8.22265e-005	2506.79	1
8.31	2618	51.1664	2741.09	2.15789e-007	0.000137654	2741.09	1
8.32	2660	51.5752	2859.24	1.73138e-007	0.000177545	2859.24	1
8.34	3030	55.0454	3095.64	1.11082e-007	0.000293507	3095.64	1
8.35	3146	56.0892	3213.1	8.88246e-008	0.000376188	3213.1	1
8.37	3544	59.5315	3444.45	5.6603e-008	0.000614108	3444.45	1
8.39	3213	56.6833	3668.13	3.59072e-008	0.000994121	3668.13	1
8.4	3659	60.4897	3775.99	2.85506e-008	0.00126087	3775.99	1
8.42	3925	62.6498	3981.54	1.79892e-008	0.00201556	3981.54	1
8.43	3978	63.0714	4078.35	1.42552e-008	0.00254034	4078.35	1
8.45	4339	65.8711	4257.94	8.92121e-009	0.00401005	4257.93	1
8.47	4223	64.9846	4416.15	5.55789e-009	0.00627715	4416.14	1
8.48	4785	69.1737	4486.31	4.37942e-009	0.00782891	4486.31	1
8.5	4603	67.8454	4607.11	2.70993e-009	0.0121017	4607.1	1
8.51	4398	66.3174	4657.17	2.1281e-009	0.0149986	4657.16	1
8.53	5008	70.7672	4735.4	1.30793e-009	0.0228942	4735.38	1
8.54	4649	68.1836	4763.19	1.02364e-009	0.0281966	4763.16	1
8.56	4740	68.8477	4795.43	6.24877e-010	0.0425016	4795.39	1
8.58	5089	71.3372	4796.09	3.79734e-010	0.0635282	4796.03	1
8.59	4882	69.8713	4784.56	2.95519e-010	0.0774249	4784.48	1
8.61	4923	70.1641	4738.03	1.78371e-010	0.114281	4737.92	1
8.62	5408	73.5391	4703.28	1.38343e-010	0.138406	4703.14	1
8.64	4512	67.1714	4611.63	8.29372e-011	0.201734	4611.43	1
8.66	4718	68.6877	4492.01	4.94969e-011	0.291581	4491.72	1
8.67	4738	68.8331	4422.41	3.8173e-011	0.349448	4422.07	1
8.69	4451	66.7158	4265.29	2.26276e-011	0.498763	4264.79	1
8.7	4178	64.6375	4178.48	1.73918e-011	0.593996	4177.89	1
8.72	3937	62.7455	3990.39	1.02395e-011	0.837195	3989.55	1
8.73	4177	64.6297	3889.93	7.84355e-012	0.99079	3888.94	1
8.75	3888	62.3538	3678.37	4.58674e-012	1.37898	3676.99	1
8.77	3505	59.203	3455.6	2.67012e-012	1.90321	3453.7	1
8.78	3587	59.8916	3341.13	2.0338e-012	2.22887	3338.9	1
8.8	3196	56.5332	3108.24	1.17595e-012	3.0377	3105.2	1
8.81	3136	56	2990.68	8.92674e-013	3.53516	2987.15	1
8.83	2807	52.9811	2755.42	5.12659e-013	4.75775	2750.66	1
8.85	2613	51.1175	2522.57	2.93089e-013	6.34965	2516.22	1
8.86	2348	48.4562	2407.95	2.21232e-013	7.31234	2400.64	1
8.88	2575	50.7445	2184	1.25624e-013	9.63686	2174.36	1
8.89	1559	39.4842	2075.26	9.4504e-014	11.0283	2064.23	1
8.91	1834	42.8252	1865.57	5.33003e-014	14.3522	1851.22	1
8.92	1826	42.7317	1765.09	3.99607e-014	16.3214	1748.77	1
8.94	1540	39.2428	1573.82	2.23855e-014	20.9749	1552.84	1
8.96	1378	37.1214	1396.51	1.24835e-014	26.7299	1369.78	1
8.97	1172	34.2345	1313.41	9.30645e-015	30.0801	1283.33	1
8.99	1143	33.8083	1158.73	5.15475e-015	37.8537	1120.87	1
9	1032	32.1248	1087.27	3.82986e-015	42.3307	1044.94	1
9.02	811	28.4781	956.262	2.10698e-015	52.6036	903.659	1
9.03	851	29.1719	896.728	1.56014e-015	58.456	838.272	1
9.05	735	27.1109	789.518	8.525e-016	71.7334	717.784	1
9.07	678	26.0384	697.856	4.63727e-016	87.2907	610.566	1
9.08	567	23.8118	657.717	3.41436e-016	95.9897	561.727	1
9.1	526	22.9347	588.452	1.84472e-016	115.346	473.106	1
9.11	521	22.8254	559.156	1.35365e-016	126.045	433.111	1
9.13	575	23.9792	510.75	7.2641e-017	149.567	361.183	1
9.15	375	19.3649	475.211	3.88055e-017	175.995	299.216	1
9.16	453	21.2838	461.979	2.83148e-017	190.312	271.667	1
9.18	437	20.9045	443.976	1.50238e-017	221.137	222.838	1
9.19	446	21.1187	438.947	1.09251e-017	237.626	201.321	1
9.21	419	20.4695	436.167	5.75766e-018	272.66	163.507	1
9.22	400	20	438.14	4.17272e-018	291.151	146.989	1
9.24	488	22.0907	448.099	2.18421e-018	329.897	118.202	1
9.26	512	22.6274	465.102	1.13816e-018	370.675	94.4274	1
9.27	472	21.7256	475.871	8.20205e-019	391.681	84.1894	1
9.29	620	24.8998	501.182	4.24509e-019	434.589	66.5923	1
9.3	543	23.3024	515.415	3.04882e-019	456.336	59.0787	1
9.32	626	25.02	546.261	1.56729e-019	499.992	46.2692	1
9.34	567	23.8118	579.243	8.02057e-020	543.244	35.9984	1
9.35	627	25.04	596.148	5.7279e-020	564.474	31.674	1
9.37	648	25.4558	630.031	2.91142e-020	605.631	24.3999	1
9.38	698	26.4197	646.713	2.07215e-020	625.35	21.3626	1
9.4	633	25.1595	678.845	1.04613e-020	662.551	16.2943	1
9.41	759	27.55	694.025	7.42043e-021	679.829	14.1954	1
9.43	729	27	721.979	3.72088e-021	711.258	10.7207	1
9.45	728	26.9815	745.963	1.85737e-021	737.92	8.0432	1
9.46	768	27.7128	756.211	1.31005e-021	749.261	6.94952	1
9.48	725	26.9258	772.783	6.49524e-022	767.621	5.16244	1
9.49	802	28.3196	778.966	4.56575e-022	774.527	4.43842	1
9.51	753	27.4408	786.842	2.2484e-022	783.578	3.26454	1
9.53	699	26.4386	788.493	1.10222e-022	786.107	2.38532	1
9.54	852	29.189	786.935	7.70427e-023	784.901	2.03391	1
9.56	684	26.1534	779.054	3.75131e-023	777.582	1.47147	1
9.57	752	27.4226	772.765	2.61319e-023	771.516	1.24849	1
9.59	791	28.1247	755.654	1.26379e-023	754.759	0.894331	1
9.6	735	27.1109	744.927	8.7739e-024	744.171	0.755055	1
9.62	724	26.9072	719.435	4.21455e-024	718.899	0.535534	1
9.64	804	28.3549	689.058	2.01533e-024	688.68	0.377333	1
9.65	644	25.3772	672.248	1.39126e-024	671.932	0.31595	1
9.67	636	25.219	635.854	6.6078e-025	635.633	0.22042	1
9.68	549	23.4307	616.466	4.54616e-025	616.283	0.18365	1
9.7	602	24.5357	575.823	2.14461e-025	575.696	0.126858	1
9.72	542	23.2809	533.373	1.00714e-025	533.286	0.0870514	1
9.73	472	21.7256	511.727	6.89003e-026	511.655	0.071933	1
9.75	477	21.8403	468.082	3.21377e-026	468.033	0.0488743	1
9.76	488	22.0907	446.27	2.19116e-026	446.23	0.0401865	1
9.78	379	19.4679	403.106	1.01513e-026	403.079	0.027035	1
9.79	380	19.4936	381.912	6.89778e-027	381.89	0.0221194	1
9.81	313	17.6918	340.659	3.17403e-027	340.644	0.0147338	1
9.83	335	18.303	301.323	1.45395e-027	301.313	0.0097496	1
9.84	279	16.7033	282.502	9.82382e-028	282.494	0.00791127	1
9.86	268	16.3707	246.756	4.46964e-028	246.75	0.00518337	1
9.87	225	15	229.892	3.00976e-028	229.887	0.00418523	1
9.89	217	14.7309	198.29	1.36012e-028	198.288	0.00271506	1
9.91	156	12.49	169.604	6.1187e-029	169.602	0.00174973	1
9.92	153	12.3693	156.363	4.09698e-029	156.362	0.00140116	1
9.94	133	11.5326	132.069	1.83062e-029	132.068	0.000894076	1
9.95	117	10.8167	120.995	1.2216e-029	120.994	0.000712428	1
9.97	101	10.0499	100.917	5.42151e-030	100.917	0.000450112	1
9.98	98	9.89949	91.8748	3.60561e-030	91.8745	0.00035689	1
10	80	8.94427	75.6705	1.58936e-030	75.6702	0.000223259	1
10.02	62	7.87401	61.8032	6.97434e-031	61.803	0.000138744	1
10.03	52	7.2111	55.6783	4.61218e-031	55.6782	0.000109104	1
10.05	43	6.55744	44.9058	2.01021e-031	44.9057	6.71335e-005	1
10.06	38	6.16441	40.2016	1.32486e-031	40.2015	5.25306e-005	1
10.08	28	5.2915	32.0178	5.73534e-032	32.0177	3.20041e-005	1
10.1	35	5.91608	25.2868	2.47163e-032	25.2868	1.937e-005	1
10.11	14	3.74166	22.4015	1.61979e-032	22.4015	1.5032e-005	1
10.13	24	4.89898	17.4708	6.93326e-033	17.4708	9.00812e-006	1
10.14	24	4.89898	15.3802	4.52835e-033	15.3802	6.95612e-006	1
10.16	24	4.89898	11.8448	1.92519e-033	11.8448	4.12743e-006	1
10.17	16	4	10.362	1.25315e-033	10.362	3.17147e-006	1
10.19	8	2.82843	7.88028	5.29162e-034	7.88027	1.86324e-006	1
10.21	12	3.4641	5.94283	2.22439e-034	5.94283	1.08744e-006	1
10.22	3	1.73205	5.14461	1.43975e-034	5.14461	8.28703e-007	1
10.24	9	3	3.83122	6.01122e-035	3.83121	4.78885e-007	1
10.25	6	2.44949	3.2958	3.87761e-035	3.2958	3.63137e-007	1
10.27	7	2.64575	2.42369	1.60803e-035	2.42369	2.07777e-007	1
10.28	2	1.41421	2.0719	1.03377e-035	2.0719	1.56778e-007	1
10.3	4	2	1.50458	4.25803e-036	1.50458	8.88193e-008	1
10.32	0	1	1.08347	1.74594e-036	1.08347	4.99872e-008	1
10.33	7	2.64575	0.916539	1.1161e-036	0.916539	3.74075e-008	1
10.35	3	1.73205	0.651755	4.54546e-037	0.651755	2.08451e-008	1
10.36	2	1.41421	0.547878	2.89587e-037	0.547878	1.55221e-008	1
10.38	3	1.73205	0.384724	1.17141e-037	0.384724	8.56432e-009	1
10.4	3	1.73205	0.267898	4.71707e-038	0.267898	4.69422e-009	1
10.41	4	2	0.22285	2.98826e-038	0.22285	3.46675e-009	1
10.43	4	2	0.153237	1.19519e-038	0.153237	1.88143e-009	1
10.44	2	1.41421	0.12667	7.5459e-039	0.12667	1.3826e-009	1
10.46	3	1.73205	0.0860113	2.99767e-039	0.0860113	7.42943e-010	1
10.47	6	2.44949	0.0706529	1.88618e-039	0.0706529	5.43262e-010	1
10.49	3	1.73205	0.0473745	7.44237e-040	0.0473745	2.89044e-010	1
10.51	5	2.23607	0.0315003	2.92331e-040	0.0315003	1.52774e-010	1
10.52	1	1	0.0256054	1.82902e-040	0.0256054	1.10794e-010	1
10.54	0	1	0.0168125	7.1357e-041	0.0168125	5.79822e-011	1
10.55	6	2.44949	0.0135805	4.44948e-041	0.0135805	4.18416e-011	1
10.57	1	1	0.00880541	1.72417e-041	0.00880541	2.16812e-011	1
10.59	4	2	0.00566157	6.65101e-042	0.00566157	1.11606e-011	1
10.6	3	1.73205	0.00452547	4.12387e-042	0.00452547	7.98753e-012	1
10.62	2	1.41421	0.00287331	1.58003e-042	0.00287331	4.0711e-012	1
10.63	1	1	0.00228231	9.76361e-043	0.00228231	2.89924e-012	1
10.65	2	1.41421	0.00143095	3.71557e-043	0.00143095	1.46311e-012	1
10.66	3	1.73205	0.00112949	2.28822e-043	0.00112949	1.03681e-012	1
10.68	4	2	0.000699305	8.64902e-044	0.000699305	5.18068e-013	1
10.7	4	2	0.000429342	3.25441e-044	0.000429342	2.57161e-013	1
10.71	0	1	0.000335355	1.99292e-044	0.000335355	1.80733e-013	1
10.73	2	1.41421	0.000203317	7.44815e-045	0.000203317	8.88281e-014	1
10.74	3	1.73205	0.000157812	4.54561e-045	0.000157812	6.21199e-014	1
10.76	4	2	9.44803e-005	1.68735e-045	9.44803e-005	3.023e-014	1
10.78	2	1.41421	5.60914e-005	6.23528e-046	5.60914e-005	1.46142e-014	1
10.79	6	2.44949	4.30831e-005	3.78394e-046	4.30831e-005	1.0136e-014	1
10.81	2	1.41421	2.52577e-005	1.38883e-046	2.52577e-005	4.85176e-015	1
10.82	3	1.73205	1.92783e-005	8.39969e-047	1.92783e-005	3.34842e-015	1
10.84	2	1.41421	1.11606e-005	3.06211e-047	1.11606e-005	1.58696e-015	1
10.85	3	1.73205	8.46505e-006	1.84571e-047	8.46505e-006	1.08982e-015	1
10.87	2	1.41421	4.83927e-006	6.68307e-048	4.83927e-006	5.11416e-016	1
10.89	2	1.41421	2.74337e-006	2.40893e-048	2.74337e-006	2.38411e-016	1
10.9	4	2	2.05906e-006	1.44382e-048	2.05906e-006	1.62377e-016	1
10.92	0	1	1.15267e-006	5.16909e-049	1.15267e-006	7.49499e-017	1
10.93	1	1	8.5972e-007	3.08765e-049	8.5972e-007	5.07946e-017	1
10.95	4	2	4.75253e-007	1.09796e-049	4.75253e-007	2.32145e-017	1
10.97	2	1.41421	2.60524e-007	3.88666e-050	2.60524e-007	1.05397e-017	1
10.98	3	1.73205	1.92283e-007	2.30854e-050	1.92283e-007	7.08416e-018	1
11	3	1.73205	1.04087e-007	8.11677e-051	1.04087e-007	3.18459e-018	1
11.01	3	1.73205	7.63406e-008	4.80474e-051	7.63406e-008	2.1299e-018	1
11.03	2	1.41421	4.08076e-008	1.67792e-051	4.08076e-008	9.48024e-019	1
11.04	6	2.44949	2.97418e-008	9.89883e-052	2.97418e-008	6.30918e-019	1
11.06	5	2.23607	1.56995e-008	3.43351e-052	1.56995e-008	2.78053e-019	1
11.08	3	1.73205	8.21783e-009	1.18558e-052	8.21783e-009	1.21734e-019	1
11.09	5	2.23607	5.92688e-009	6.95485e-053	5.92688e-009	8.03486e-020	1
11.11	3	1.73205	3.06359e-009	2.38524e-053	3.06359e-009	3.48303e-020	1
11.12	2	1.41421	2.19566e-009	1.3945e-053	2.19566e-009	2.28755e-020	1
11.14	2	1.41421	1.12073e-009	4.75026e-054	1.12073e-009	9.81849e-021	1
11.16	7	2.64575	5.67271e-010	1.61084e-054	5.67271e-010	4.18647e-021	1
11.17	5	2.23607	4.02317e-010	9.36446e-055	4.02317e-010	2.72693e-021	1
11.19	1	1	2.0109e-010	3.15407e-055	2.0109e-010	1.15126e-021	1
11.2	3	1.73205	1.41721e-010	1.82738e-055	1.41721e-010	7.46183e-022	1
11.22	2	1.41421	6.99499e-011	6.11325e-056	6.99499e-011	3.11916e-022	1
11.23	3	1.73205	4.89888e-011	3.52986e-056	4.89888e-011	2.01168e-022	1
11.25	3	1.73205	2.38771e-011	1.17288e-056	2.38771e-011	8.32619e-023	1
11.27	2	1.41421	1.15404e-011	3.8796e-057	1.15404e-011	3.42345e-023	1
11.28	1	1	7.99787e-012	2.2275e-057	7.99787e-012	2.18976e-023	1
11.3	3	1.73205	3.81721e-012	7.3182e-058	3.81721e-012	8.91474e-024	1
11.31	6	2.44949	2.62884e-012	4.18756e-058	2.62884e-012	5.67399e-024	1
11.33	6	2.44949	1.23899e-012	1.36648e-058	1.23899e-012	2.28716e-024	1
11.34	3	1.73205	8.47915e-013	7.79268e-059	8.47915e-013	1.44852e-024	1
11.36	2	1.41421	3.94627e-013	2.5257e-059	3.94627e-013	5.78129e-025	1
11.38	2	1.41421	1.82128e-013	8.14917e-060	1.82128e-013	2.29222e-025	1
11.39	0	1	1.2334e-013	4.62107e-060	1.2334e-013	1.43978e-025	1
11.41	4	2	5.62115e-014	1.48091e-060	5.62115e-014	5.65226e-026	1
11.42	2	1.41421	3.78284e-014	8.3692e-061	3.78284e-014	3.53272e-026	1
11.44	4	2	1.70244e-014	2.66393e-061	1.70244e-014	1.37319e-026	1
11.46	4	2	7.59763e-015	8.4411e-062	7.59763e-015	5.3025e-027	1
11.47	2	1.41421	5.05958e-015	4.74351e-062	5.05958e-015	3.28685e-027	1
11.49	4	2	2.22974e-015	1.4929e-062	2.22974e-015	1.25668e-027	1
11.5	2	1.41421	1.47556e-015	8.36099e-063	1.47556e-015	7.75126e-028	1
11.52	4	2	6.42136e-016	2.61361e-063	6.42136e-016	2.93435e-028	1
11.53	5	2.23607	4.22275e-016	1.4588e-063	4.22275e-016	1.80097e-028	1
11.55	3	1.73205	1.81467e-016	4.52934e-064	1.81467e-016	6.75058e-029	1
11.57	3	1.73205	7.73311e-017	1.39994e-064	7.73311e-017	2.51366e-029	1
11.58	6	2.44949	5.03229e-017	7.76978e-065	5.03229e-017	1.53007e-029	1
11.6	3	1.73205	2.11765e-017	2.38526e-065	2.11765e-017	5.6412e-030	1
11.61	3	1.73205	1.3694e-017	1.31936e-065	1.3694e-017	3.41684e-030	1
11.63	3	1.73205	5.69052e-018	4.02296e-066	5.69052e-018	1.24732e-030	1
11.65	0	1	2.34491e-018	1.22114e-066	2.34491e-018	4.52338e-031	1
