# exported by fityk 0.8.7
#10-X:x	10-X:y	10-X:s	10-X:F(x)	10-X:%_1(x)	10-X:%_5(x)	10-X:a
14.46	5	2.23607	3.92959e-179	3.92949e-179	9.71326e-184	1
14.48	8	2.82843	3.61492e-180	3.61486e-180	6.18126e-185	1
14.49	2	1.41421	1.09363e-180	1.09362e-180	1.55415e-185	1
14.51	1	1	9.95894e-182	9.95884e-182	9.75993e-187	1
14.53	1	1	9.00768e-183	9.00762e-183	6.07522e-188	1
14.54	0	1	2.70215e-183	2.70214e-183	1.51071e-188	1
14.56	4	2	2.41934e-184	2.41933e-184	9.27977e-190	1
14.57	5	2.23607	7.22084e-185	7.22082e-185	2.29232e-190	1
14.59	5	2.23607	6.39974e-186	6.39973e-186	1.38955e-191	1
14.6	6	2.44949	1.90041e-186	1.90041e-186	3.40985e-192	1
14.62	5	2.23607	1.66728e-187	1.66728e-187	2.03975e-193	1
14.64	4	2	1.45288e-188	1.45288e-188	1.20942e-194	1
14.65	4	2	4.27797e-189	4.27796e-189	2.93522e-195	1
14.67	7	2.64575	3.69016e-190	3.69016e-190	1.71745e-196	1
14.68	9	3	1.08105e-190	1.08105e-190	4.14064e-197	1
14.7	5	2.23607	9.23085e-192	9.23085e-192	2.39086e-198	1
14.71	2	1.41421	2.69052e-192	2.69052e-192	5.72608e-199	1
14.73	6	2.44949	2.27415e-193	2.27415e-193	3.26277e-200	1
14.75	4	2	1.90924e-194	1.90924e-194	1.84279e-201	1
14.76	8	2.82843	5.51794e-195	5.51794e-195	4.36497e-202	1
14.78	2	1.41421	4.58569e-196	4.58569e-196	2.43284e-203	1
14.79	5	2.23607	1.31861e-196	1.31861e-196	5.72452e-204	1
14.81	3	1.73205	1.08475e-197	1.08475e-197	3.14857e-205	1
14.83	3	1.73205	8.86348e-199	8.86348e-199	1.71652e-206	1
14.84	3	1.73205	2.52719e-199	2.52719e-199	3.99463e-207	1
14.86	2	1.41421	2.04408e-200	2.04408e-200	2.14908e-208	1
14.87	1	1	5.79864e-201	5.79864e-201	4.96824e-209	1
14.89	1	1	4.64274e-202	4.64274e-202	2.63768e-210	1
14.9	3	1.73205	1.31037e-202	1.31037e-202	6.05747e-211	1
14.92	6	2.44949	1.03856e-203	1.03856e-203	3.1736e-212	1
14.94	2	1.41421	8.17567e-205	8.17567e-205	1.64807e-213	1
14.95	7	2.64575	2.28806e-205	2.28806e-205	3.74323e-214	1
14.97	1	1	1.78299e-206	1.78299e-206	1.91828e-215	1
14.98	0	1	4.96461e-207	4.96461e-207	4.32816e-216	1
15	3	1.73205	3.8296e-208	3.8296e-208	2.18882e-217	1
15.02	2	1.41421	2.93413e-209	2.93413e-209	1.09718e-218	1
15.03	4	2	8.101e-210	8.101e-210	2.44834e-219	1
15.05	1	1	6.14402e-211	6.14402e-211	1.2111e-220	1
15.06	1	1	1.68774e-211	1.68774e-211	2.68471e-221	1
15.08	5	2.23607	1.26709e-212	1.26709e-212	1.31054e-222	1
15.09	0	1	3.46301e-213	3.46301e-213	2.88593e-223	1
15.11	2	1.41421	2.5736e-214	2.5736e-214	1.3902e-224	1
15.13	1	1	1.89971e-215	1.89971e-215	6.63795e-226	1
15.14	5	2.23607	5.14822e-216	5.14822e-216	1.44568e-226	1
15.16	1	1	3.76176e-217	3.76176e-217	6.81191e-228	1
15.17	1	1	1.01427e-217	1.01427e-217	1.47376e-228	1
15.19	0	1	7.33626e-219	7.33626e-219	6.85278e-230	1
15.21	2	1.41421	5.27052e-220	5.27052e-220	3.1584e-231	1
15.22	4	2	1.40909e-220	1.40909e-220	6.75815e-232	1
15.24	2	1.41421	1.00209e-221	1.00209e-221	3.07376e-233	1
15.25	4	2	2.66554e-222	2.66554e-222	6.53359e-234	1
15.27	2	1.41421	1.87646e-223	1.87646e-223	2.93249e-235	1
15.28	0	1	4.96606e-224	4.96606e-224	6.19211e-236	1
15.3	0	1	3.46061e-225	3.46061e-225	2.74262e-237	1
15.32	5	2.23607	2.39525e-226	2.39525e-226	1.20407e-238	1
15.33	1	1	6.28561e-227	6.28561e-227	2.51453e-239	1
15.35	2	1.41421	4.30659e-228	4.30659e-228	1.0894e-240	1
15.36	5	2.23607	1.12441e-228	1.12441e-228	2.26002e-241	1
15.38	0	1	7.626e-230	7.626e-230	9.66237e-243	1
15.4	2	1.41421	5.13722e-231	5.13722e-231	4.09465e-244	1
15.41	0	1	1.32997e-231	1.32997e-231	8.40125e-245	1
15.43	1	1	8.86868e-233	8.86868e-233	3.51333e-246	1
15.44	4	2	2.28436e-233	2.28436e-233	7.16089e-247	1
15.46	3	1.73205	1.50789e-234	1.50789e-234	2.95518e-248	1
15.47	0	1	3.8643e-235	3.8643e-235	5.98347e-249	1
15.49	2	1.41421	2.52501e-236	2.52501e-236	2.43675e-250	1
15.51	3	1.73205	1.63876e-237	1.63876e-237	9.83631e-252	1
15.52	0	1	4.16426e-238	4.16426e-238	1.96971e-252	1
15.54	3	1.73205	2.67532e-239	2.67532e-239	7.8463e-254	1
15.55	2	1.41421	6.76383e-240	6.76383e-240	1.56083e-254	1
15.57	2	1.41421	4.30148e-241	4.30148e-241	6.13566e-256	1
15.59	1	1	2.71708e-242	2.71708e-242	2.39071e-257	1
15.6	3	1.73205	6.81147e-243	6.81147e-243	4.70349e-258	1
15.62	1	1	4.25905e-244	4.25905e-244	1.80854e-259	1
15.63	2	1.41421	1.06229e-244	1.06229e-244	3.53461e-260	1
15.65	0	1	6.57511e-246	6.57511e-246	1.34119e-261	1
15.66	2	1.41421	1.63166e-246	1.63166e-246	2.60392e-262	1
15.68	0	1	9.99712e-248	9.99712e-248	9.75031e-264	1
15.7	3	1.73205	6.08386e-249	6.08386e-249	3.61886e-265	1
15.71	1	1	1.49702e-249	1.49702e-249	6.94878e-266	1
15.73	2	1.41421	9.01818e-251	9.01818e-251	2.54509e-267	1
15.74	1	1	2.20781e-251	2.20781e-251	4.85469e-268	1
15.76	6	2.44949	1.31656e-252	1.31656e-252	1.75468e-269	1
15.77	3	1.73205	3.20683e-253	3.20683e-253	3.32489e-270	1
15.79	3	1.73205	1.89296e-254	1.89296e-254	1.18592e-271	1
15.81	0	1	1.10985e-255	1.10985e-255	4.19273e-273	1
15.82	1	1	2.68055e-256	2.68055e-256	7.85737e-274	1
15.84	3	1.73205	1.55573e-257	1.55573e-257	2.74132e-275	1
15.85	3	1.73205	3.73842e-258	3.73842e-258	5.10342e-276	1
15.87	1	1	2.14776e-259	2.14776e-259	1.75705e-277	1
15.89	2	1.41421	1.22558e-260	1.22558e-260	5.99613e-279	1
15.9	2	1.41421	2.92023e-261	2.92023e-261	1.10401e-279	1
15.92	4	2	1.64954e-262	1.64954e-262	3.71793e-281	1
15.93	1	1	3.91048e-263	3.91048e-263	6.80027e-282	1
15.95	3	1.73205	2.18656e-264	2.18656e-264	2.25993e-283	1
15.96	3	1.73205	5.15732e-265	5.15732e-265	4.10621e-284	1
15.98	4	2	2.85458e-266	2.85458e-266	1.34664e-285	1
16	2	1.41421	1.56935e-267	1.56935e-267	4.37749e-287	1
16.01	6	2.44949	3.67032e-268	3.67032e-268	7.86633e-288	1
16.03	7	2.64575	1.99741e-269	1.99741e-269	2.52341e-289	1
16.04	6	2.44949	4.64779e-270	4.64779e-270	4.50459e-290	1
16.06	2	1.41421	2.50379e-271	2.50379e-271	1.42598e-291	1
16.08	2	1.41421	1.3397e-272	1.3397e-272	4.47435e-293	1
16.09	1	1	3.09106e-273	3.09106e-273	7.89951e-294	1
16.11	0	1	1.63721e-274	1.63721e-274	2.44602e-295	1
16.12	1	1	3.75837e-275	3.75837e-275	4.28994e-296	1
16.14	2	1.41421	1.97053e-276	1.97053e-276	1.31085e-297	1
16.15	4	2	4.50061e-277	4.50061e-277	2.28383e-298	1
16.17	4	2	2.33584e-278	2.33584e-278	6.88666e-300	1
16.19	3	1.73205	1.20413e-279	1.20413e-279	2.05833e-301	1
16.2	0	1	2.72699e-280	2.72699e-280	3.54673e-302	1
16.22	1	1	1.39155e-281	1.39155e-281	1.0461e-303	1
16.23	2	1.41421	3.13548e-282	3.13548e-282	1.79065e-304	1
16.25	4	2	1.58383e-283	1.58383e-283	5.21194e-306	1
16.27	0	1	7.94639e-285	7.94639e-285	1.50366e-307	1
16.28	1	1	1.77541e-285	1.77541e-285	2.54557e-308	1
16.3	1	1	8.81752e-287	8.81752e-287	7.24734e-310	1
16.31	4	2	1.96005e-287	1.96005e-287	1.21881e-310	1
16.33	5	2.23607	9.63616e-289	9.63616e-289	3.42429e-312	1
16.34	2	1.41421	2.13118e-289	2.13118e-289	5.72069e-313	1
16.36	0	1	1.03715e-290	1.03715e-290	1.58608e-314	1
16.38	0	1	5.01331e-292	5.01331e-292	4.35874e-316	1
16.39	0	1	1.09942e-292	1.09942e-292	7.20174e-317	1
16.41	3	1.73205	5.26055e-294	5.26055e-294	1.95284e-318	1
16.42	2	1.41421	1.14779e-294	1.14779e-294	3.18262e-319	1
16.44	1	1	5.43649e-296	5.43649e-296	6.18076e-321	1
16.46	2	1.41421	2.5576e-297	2.5576e-297	0	1
16.47	2	1.41421	5.53334e-298	5.53334e-298	0	1
16.49	2	1.41421	2.57685e-299	2.57685e-299	0	1
16.5	3	1.73205	5.54672e-300	5.54672e-300	0	1
16.52	1	1	2.55697e-301	2.55697e-301	0	1
16.53	1	1	5.47604e-302	5.47604e-302	0	1
16.55	2	1.41421	2.49887e-303	2.49887e-303	0	1
16.57	1	1	1.1326e-304	1.1326e-304	0	1
16.58	1	1	2.40515e-305	2.40515e-305	0	1
16.6	1	1	1.0791e-306	1.0791e-306	0	1
16.61	3	1.73205	2.27993e-307	2.27993e-307	0	1
16.63	3	1.73205	1.01258e-308	1.01258e-308	0	1
16.65	2	1.41421	4.4668e-310	4.4668e-310	0	1
16.66	2	1.41421	9.35787e-311	9.35787e-311	0	1
16.68	1	1	4.08631e-312	4.08631e-312	0	1
16.69	0	1	8.51736e-313	8.51736e-313	0	1
16.71	1	1	3.68169e-314	3.68169e-314	0	1
16.72	1	1	7.63508e-315	7.63508e-315	0	1
16.74	1	1	3.26689e-316	3.26689e-316	0	1
16.76	3	1.73205	1.38679e-317	1.38679e-317	0	1
16.77	1	1	2.85294e-318	2.85294e-318	0	1
16.79	0	1	1.13363e-319	1.13363e-319	0	1
16.8	1	1	1.88931e-320	1.88931e-320	0	1
16.82	2	1.41421	0	0	0	1
16.83	1	1	0	0	0	1
16.85	1	1	0	0	0	1
16.87	0	1	0	0	0	1
16.88	2	1.41421	0	0	0	1
16.9	3	1.73205	0	0	0	1
16.91	1	1	0	0	0	1
16.93	3	1.73205	0	0	0	1
16.95	2	1.41421	0	0	0	1
16.96	0	1	0	0	0	1
16.98	0	1	0	0	0	1
16.99	1	1	0	0	0	1
17.01	1	1	0	0	0	1
17.02	1	1	0	0	0	1
17.04	1	1	0	0	0	1
17.06	1	1	0	0	0	1
17.07	6	2.44949	0	0	0	1
17.09	1	1	0	0	0	1
17.1	0	1	0	0	0	1
17.12	1	1	0	0	0	1
17.14	1	1	0	0	0	1
17.15	3	1.73205	0	0	0	1
17.17	0	1	0	0	0	1
17.18	2	1.41421	0	0	0	1
17.2	0	1	0	0	0	1
17.21	3	1.73205	0	0	0	1
17.23	5	2.23607	0	0	0	1
17.25	1	1	0	0	0	1
17.26	3	1.73205	0	0	0	1
17.28	0	1	0	0	0	1
17.29	3	1.73205	0	0	0	1
17.31	4	2	0	0	0	1
17.33	4	2	0	0	0	1
17.34	4	2	0	0	0	1
17.36	0	1	0	0	0	1
17.37	3	1.73205	0	0	0	1
17.39	2	1.41421	0	0	0	1
17.4	1	1	0	0	0	1
17.42	3	1.73205	0	0	0	1
17.44	0	1	0	0	0	1
17.45	0	1	0	0	0	1
17.47	2	1.41421	0	0	0	1
17.48	0	1	0	0	0	1
17.5	2	1.41421	0	0	0	1
17.52	0	1	0	0	0	1
17.53	3	1.73205	0	0	0	1
17.55	2	1.41421	0	0	0	1
17.56	0	1	0	0	0	1
17.58	2	1.41421	0	0	0	1
17.59	1	1	0	0	0	1
17.61	2	1.41421	0	0	0	1
17.63	2	1.41421	0	0	0	1
17.64	1	1	0	0	0	1
17.66	1	1	0	0	0	1
17.67	2	1.41421	0	0	0	1
17.69	4	2	0	0	0	1
17.71	0	1	0	0	0	1
17.72	1	1	0	0	0	1
17.74	0	1	0	0	0	1
17.75	2	1.41421	0	0	0	1
17.77	3	1.73205	0	0	0	1
17.78	1	1	0	0	0	1
17.8	2	1.41421	0	0	0	1
17.82	3	1.73205	0	0	0	1
17.83	0	1	0	0	0	1
17.85	2	1.41421	0	0	0	1
17.86	1	1	0	0	0	1
17.88	2	1.41421	0	0	0	1
17.89	3	1.73205	0	0	0	1
17.91	1	1	0	0	0	1
17.93	0	1	0	0	0	1
17.94	3	1.73205	0	0	0	1
17.96	1	1	0	0	0	1
17.97	2	1.41421	0	0	0	1
17.99	2	1.41421	0	0	0	1
18.01	3	1.73205	0	0	0	1
18.02	0	1	0	0	0	1
18.04	4	2	0	0	0	1
18.05	3	1.73205	0	0	0	1
18.07	0	1	0	0	0	1
18.08	4	2	0	0	0	1
18.1	1	1	0	0	0	1
18.12	1	1	0	0	0	1
18.13	3	1.73205	0	0	0	1
18.15	0	1	0	0	0	1
18.16	1	1	0	0	0	1
18.18	1	1	0	0	0	1
18.2	2	1.41421	0	0	0	1
18.21	3	1.73205	0	0	0	1
18.23	1	1	0	0	0	1
18.24	4	2	0	0	0	1
18.26	1	1	0	0	0	1
18.27	1	1	0	0	0	1
18.29	0	1	0	0	0	1
18.31	0	1	0	0	0	1
18.32	2	1.41421	0	0	0	1
18.34	2	1.41421	0	0	0	1
18.35	5	2.23607	0	0	0	1
18.37	3	1.73205	0	0	0	1
18.39	1	1	0	0	0	1
18.4	3	1.73205	0	0	0	1
18.42	3	1.73205	0	0	0	1
18.43	0	1	0	0	0	1
18.45	5	2.23607	0	0	0	1
18.46	1	1	0	0	0	1
18.48	1	1	0	0	0	1
18.5	2	1.41421	0	0	0	1
18.51	2	1.41421	0	0	0	1
18.53	2	1.41421	0	0	0	1
18.54	4	2	0	0	0	1
18.56	2	1.41421	0	0	0	1
18.58	1	1	0	0	0	1
18.59	2	1.41421	0	0	0	1
18.61	2	1.41421	0	0	0	1
18.62	4	2	0	0	0	1
18.64	1	1	0	0	0	1
18.65	1	1	0	0	0	1
18.67	0	1	0	0	0	1
18.69	2	1.41421	0	0	0	1
18.7	2	1.41421	0	0	0	1
18.72	3	1.73205	0	0	0	1
18.73	2	1.41421	0	0	0	1
18.75	2	1.41421	0	0	0	1
18.77	3	1.73205	0	0	0	1
18.78	2	1.41421	0	0	0	1
18.8	0	1	0	0	0	1
18.81	2	1.41421	0	0	0	1
18.83	1	1	0	0	0	1
18.84	4	2	0	0	0	1
18.86	1	1	0	0	0	1
18.88	1	1	0	0	0	1
18.89	0	1	0	0	0	1
18.91	0	1	0	0	0	1
18.92	1	1	0	0	0	1
18.94	1	1	0	0	0	1
18.95	1	1	0	0	0	1
18.97	1	1	0	0	0	1
18.99	2	1.41421	0	0	0	1
19	1	1	0	0	0	1
19.02	0	1	0	0	0	1
19.03	3	1.73205	0	0	0	1
19.05	0	1	0	0	0	1
19.07	1	1	0	0	0	1
19.08	0	1	0	0	0	1
19.1	3	1.73205	0	0	0	1
19.11	2	1.41421	0	0	0	1
19.13	2	1.41421	0	0	0	1
19.14	1	1	0	0	0	1
19.16	1	1	0	0	0	1
19.18	2	1.41421	0	0	0	1
19.19	1	1	0	0	0	1
19.21	0	1	0	0	0	1
19.22	2	1.41421	0	0	0	1
19.24	0	1	0	0	0	1
19.26	2	1.41421	0	0	0	1
19.27	2	1.41421	0	0	0	1
19.29	2	1.41421	0	0	0	1
19.3	0	1	0	0	0	1
19.32	1	1	0	0	0	1
19.33	1	1	0	0	0	1
19.35	1	1	0	0	0	1
19.37	0	1	0	0	0	1
19.38	1	1	0	0	0	1
19.4	0	1	0	0	0	1
19.41	1	1	0	0	0	1
19.43	2	1.41421	0	0	0	1
19.45	1	1	0	0	0	1
19.46	2	1.41421	0	0	0	1
19.48	1	1	0	0	0	1
19.49	2	1.41421	0	0	0	1
19.51	3	1.73205	0	0	0	1
19.52	1	1	0	0	0	1
19.54	2	1.41421	0	0	0	1
19.56	2	1.41421	0	0	0	1
19.57	0	1	0	0	0	1
19.59	1	1	0	0	0	1
19.6	1	1	0	0	0	1
19.62	2	1.41421	0	0	0	1
19.64	0	1	0	0	0	1
19.65	3	1.73205	0	0	0	1
19.67	0	1	0	0	0	1
19.68	1	1	0	0	0	1
19.7	1	1	0	0	0	1
19.71	0	1	0	0	0	1
19.73	1	1	0	0	0	1
19.75	0	1	0	0	0	1
19.76	2	1.41421	0	0	0	1
19.78	0	1	0	0	0	1
19.79	0	1	0	0	0	1
19.81	0	1	0	0	0	1
19.83	0	1	0	0	0	1
19.84	0	1	0	0	0	1
19.86	2	1.41421	0	0	0	1
19.87	2	1.41421	0	0	0	1
19.89	2	1.41421	0	0	0	1
19.9	0	1	0	0	0	1
19.92	1	1	0	0	0	1
19.94	0	1	0	0	0	1
19.95	1	1	0	0	0	1
19.97	3	1.73205	0	0	0	1
19.98	1	1	0	0	0	1
20	0	1	0	0	0	1
20.02	1	1	0	0	0	1
20.03	0	1	0	0	0	1
20.05	3	1.73205	0	0	0	1
20.06	1	1	0	0	0	1
20.08	0	1	0	0	0	1
20.09	0	1	0	0	0	1
20.11	1	1	0	0	0	1
20.13	5	2.23607	0	0	0	1
20.14	2	1.41421	0	0	0	1
20.16	0	1	0	0	0	1
20.17	1	1	0	0	0	1
20.19	1	1	0	0	0	1
20.2	0	1	0	0	0	1
20.22	1	1	0	0	0	1
20.24	1	1	0	0	0	1
20.25	1	1	0	0	0	1
20.27	1	1	0	0	0	1
20.28	0	1	0	0	0	1
20.3	1	1	0	0	0	1
20.32	2	1.41421	0	0	0	1
20.33	1	1	0	0	0	1
20.35	0	1	0	0	0	1
20.36	2	1.41421	0	0	0	1
20.38	1	1	0	0	0	1
20.39	0	1	0	0	0	1
20.41	1	1	0	0	0	1
20.43	2	1.41421	0	0	0	1
20.44	0	1	0	0	0	1
20.46	1	1	0	0	0	1
20.47	2	1.41421	0	0	0	1
20.49	0	1	0	0	0	1
20.51	2	1.41421	0	0	0	1
20.52	0	1	0	0	0	1
20.54	1	1	0	0	0	1
20.55	1	1	0	0	0	1
20.57	1	1	0	0	0	1
20.58	0	1	0	0	0	1
20.6	3	1.73205	0	0	0	1
20.62	2	1.41421	0	0	0	1
20.63	0	1	0	0	0	1
20.65	1	1	0	0	0	1
20.66	1	1	0	0	0	1
20.68	1	1	0	0	0	1
20.7	2	1.41421	0	0	0	1
20.71	0	1	0	0	0	1
20.73	1	1	0	0	0	1
20.74	0	1	0	0	0	1
20.76	0	1	0	0	0	1
20.77	1	1	0	0	0	1
20.79	0	1	0	0	0	1
20.81	1	1	0	0	0	1
20.82	4	2	0	0	0	1
20.84	1	1	0	0	0	1
20.85	0	1	0	0	0	1
20.87	4	2	0	0	0	1
20.89	2	1.41421	0	0	0	1
20.9	1	1	0	0	0	1
20.92	1	1	0	0	0	1
20.93	0	1	0	0	0	1
20.95	4	2	0	0	0	1
20.96	1	1	0	0	0	1
20.98	3	1.73205	0	0	0	1
21	1	1	0	0	0	1
21.01	1	1	0	0	0	1
21.03	1	1	0	0	0	1
21.04	2	1.41421	0	0	0	1
21.06	1	1	0	0	0	1
21.08	1	1	0	0	0	1
21.09	2	1.41421	0	0	0	1
21.11	2	1.41421	0	0	0	1
21.12	0	1	0	0	0	1
21.14	1	1	0	0	0	1
21.15	0	1	0	0	0	1
21.17	0	1	0	0	0	1
21.19	0	1	0	0	0	1
21.2	2	1.41421	0	0	0	1
21.22	2	1.41421	0	0	0	1
21.23	0	1	0	0	0	1
21.25	0	1	0	0	0	1
21.26	2	1.41421	0	0	0	1
21.28	2	1.41421	0	0	0	1
21.3	1	1	0	0	0	1
21.31	1	1	0	0	0	1
21.33	1	1	0	0	0	1
21.34	0	1	0	0	0	1
21.36	0	1	0	0	0	1
21.38	3	1.73205	0	0	0	1
21.39	1	1	0	0	0	1
21.41	1	1	0	0	0	1
21.42	1	1	0	0	0	1
21.44	3	1.73205	0	0	0	1
21.45	2	1.41421	0	0	0	1
21.47	0	1	0	0	0	1
21.49	1	1	0	0	0	1
21.5	1	1	0	0	0	1
21.52	0	1	0	0	0	1
21.53	0	1	0	0	0	1
21.55	0	1	0	0	0	1
21.57	1	1	0	0	0	1
21.58	1	1	0	0	0	1
21.6	2	1.41421	0	0	0	1
21.61	0	1	0	0	0	1
21.63	2	1.41421	0	0	0	1
21.64	1	1	0	0	0	1
21.66	0	1	0	0	0	1
21.68	2	1.41421	0	0	0	1
21.69	1	1	0	0	0	1
21.71	2	1.41421	0	0	0	1
21.72	0	1	0	0	0	1
21.74	1	1	0	0	0	1
21.76	0	1	0	0	0	1
21.77	2	1.41421	0	0	0	1
21.79	0	1	0	0	0	1
21.8	1	1	0	0	0	1
21.82	0	1	0	0	0	1
21.83	2	1.41421	0	0	0	1
21.85	0	1	0	0	0	1
21.87	2	1.41421	0	0	0	1
21.88	2	1.41421	0	0	0	1
21.9	0	1	0	0	0	1
21.91	0	1	0	0	0	1
21.93	3	1.73205	0	0	0	1
21.95	0	1	0	0	0	1
21.96	2	1.41421	0	0	0	1
21.98	2	1.41421	0	0	0	1
21.99	1	1	0	0	0	1
22.01	1	1	0	0	0	1
22.02	0	1	0	0	0	1
22.04	1	1	0	0	0	1
22.06	1	1	0	0	0	1
22.07	1	1	0	0	0	1
22.09	1	1	0	0	0	1
22.1	2	1.41421	0	0	0	1
22.12	5	2.23607	0	0	0	1
22.14	0	1	0	0	0	1
22.15	1	1	0	0	0	1
22.17	1	1	0	0	0	1
22.18	1	1	0	0	0	1
22.2	1	1	0	0	0	1
22.21	1	1	0	0	0	1
22.23	0	1	0	0	0	1
22.25	1	1	0	0	0	1
22.26	0	1	0	0	0	1
22.28	0	1	0	0	0	1
22.29	4	2	0	0	0	1
22.31	0	1	0	0	0	1
22.32	2	1.41421	0	0	0	1
22.34	0	1	0	0	0	1
22.36	2	1.41421	0	0	0	1
22.37	2	1.41421	0	0	0	1
22.39	0	1	0	0	0	1
22.4	0	1	0	0	0	1
22.42	1	1	0	0	0	1
22.44	3	1.73205	0	0	0	1
22.45	1	1	0	0	0	1
22.47	0	1	0	0	0	1
22.48	1	1	0	0	0	1
22.5	0	1	0	0	0	1
22.51	1	1	0	0	0	1
22.53	0	1	0	0	0	1
22.55	0	1	0	0	0	1
22.56	1	1	0	0	0	1
22.58	1	1	0	0	0	1
22.59	0	1	0	0	0	1
22.61	0	1	0	0	0	1
22.63	0	1	0	0	0	1
22.64	1	1	0	0	0	1
22.66	0	1	0	0	0	1
22.67	1	1	0	0	0	1
22.69	0	1	0	0	0	1
22.7	0	1	0	0	0	1
22.72	0	1	0	0	0	1
22.74	2	1.41421	0	0	0	1
22.75	0	1	0	0	0	1
22.77	0	1	0	0	0	1
22.78	0	1	0	0	0	1
22.8	0	1	0	0	0	1
22.82	0	1	0	0	0	1
22.83	0	1	0	0	0	1
22.85	0	1	0	0	0	1
22.86	0	1	0	0	0	1
22.88	1	1	0	0	0	1
22.89	0	1	0	0	0	1
22.91	0	1	0	0	0	1
22.93	1	1	0	0	0	1
22.94	4	2	0	0	0	1
22.96	3	1.73205	0	0	0	1
22.97	0	1	0	0	0	1
22.99	1	1	0	0	0	1
23.01	0	1	0	0	0	1
23.02	3	1.73205	0	0	0	1
23.04	1	1	0	0	0	1
23.05	0	1	0	0	0	1
23.07	0	1	0	0	0	1
23.08	3	1.73205	0	0	0	1
23.1	1	1	0	0	0	1
23.12	1	1	0	0	0	1
23.13	0	1	0	0	0	1
23.15	1	1	0	0	0	1
23.16	2	1.41421	0	0	0	1
23.18	0	1	0	0	0	1
23.2	2	1.41421	0	0	0	1
23.21	1	1	0	0	0	1
23.23	1	1	0	0	0	1
23.24	0	1	0	0	0	1
23.26	0	1	0	0	0	1
23.27	0	1	0	0	0	1
23.29	0	1	0	0	0	1
23.31	0	1	0	0	0	1
23.32	2	1.41421	0	0	0	1
23.34	2	1.41421	0	0	0	1
23.35	1	1	0	0	0	1
23.37	0	1	0	0	0	1
23.38	1	1	0	0	0	1
23.4	0	1	0	0	0	1
23.42	1	1	0	0	0	1
23.43	2	1.41421	0	0	0	1
23.45	2	1.41421	0	0	0	1
23.46	0	1	0	0	0	1
23.48	0	1	0	0	0	1
23.5	1	1	0	0	0	1
23.51	4	2	0	0	0	1
23.53	0	1	0	0	0	1
23.54	0	1	0	0	0	1
23.56	0	1	0	0	0	1
23.57	1	1	0	0	0	1
23.59	0	1	0	0	0	1
23.61	0	1	0	0	0	1
23.62	1	1	0	0	0	1
23.64	1	1	0	0	0	1
23.65	1	1	0	0	0	1
23.67	0	1	0	0	0	1
23.69	0	1	0	0	0	1
23.7	1	1	0	0	0	1
23.72	1	1	0	0	0	1
23.73	0	1	0	0	0	1
23.75	0	1	0	0	0	1
23.76	0	1	0	0	0	1
23.78	1	1	0	0	0	1
23.8	0	1	0	0	0	1
23.81	0	1	0	0	0	1
23.83	1	1	0	0	0	1
23.84	0	1	0	0	0	1
23.86	1	1	0	0	0	1
23.88	1	1	0	0	0	1
23.89	0	1	0	0	0	1
23.91	1	1	0	0	0	1
23.92	1	1	0	0	0	1
23.94	1	1	0	0	0	1
23.95	0	1	0	0	0	1
23.97	1	1	0	0	0	1
23.99	2	1.41421	0	0	0	1
24	0	1	0	0	0	1
24.02	0	1	0	0	0	1
24.03	2	1.41421	0	0	0	1
24.05	1	1	0	0	0	1
24.07	1	1	0	0	0	1
24.08	0	1	0	0	0	1
24.1	0	1	0	0	0	1
24.11	1	1	0	0	0	1
24.13	2	1.41421	0	0	0	1
24.14	0	1	0	0	0	1
24.16	1	1	0	0	0	1
24.18	1	1	0	0	0	1
24.19	2	1.41421	0	0	0	1
24.21	0	1	0	0	0	1
24.22	1	1	0	0	0	1
24.24	0	1	0	0	0	1
24.26	2	1.41421	0	0	0	1
24.27	1	1	0	0	0	1
24.29	1	1	0	0	0	1
24.3	1	1	0	0	0	1
24.32	0	1	0	0	0	1
24.33	0	1	0	0	0	1
24.35	2	1.41421	0	0	0	1
24.37	1	1	0	0	0	1
24.38	0	1	0	0	0	1
24.4	0	1	0	0	0	1
24.41	0	1	0	0	0	1
24.43	0	1	0	0	0	1
24.45	1	1	0	0	0	1
24.46	1	1	0	0	0	1
24.48	0	1	0	0	0	1
24.49	0	1	0	0	0	1
24.51	2	1.41421	0	0	0	1
24.52	2	1.41421	0	0	0	1
24.54	0	1	0	0	0	1
24.56	1	1	0	0	0	1
24.57	0	1	0	0	0	1
24.59	0	1	0	0	0	1
24.6	2	1.41421	0	0	0	1
24.62	0	1	0	0	0	1
24.63	3	1.73205	0	0	0	1
24.65	0	1	0	0	0	1
24.67	0	1	0	0	0	1
24.68	0	1	0	0	0	1
24.7	0	1	0	0	0	1
24.71	3	1.73205	0	0	0	1
24.73	0	1	0	0	0	1
24.75	0	1	0	0	0	1
24.76	0	1	0	0	0	1
24.78	1	1	0	0	0	1
24.79	0	1	0	0	0	1
24.81	1	1	0	0	0	1
24.82	0	1	0	0	0	1
24.84	0	1	0	0	0	1
24.86	0	1	0	0	0	1
24.87	0	1	0	0	0	1
24.89	0	1	0	0	0	1
24.9	1	1	0	0	0	1
24.92	0	1	0	0	0	1
24.94	1	1	0	0	0	1
24.95	0	1	0	0	0	1
24.97	1	1	0	0	0	1
24.98	0	1	0	0	0	1
25	0	1	0	0	0	1
25.01	1	1	0	0	0	1
25.03	0	1	0	0	0	1
25.05	1	1	0	0	0	1
25.06	0	1	0	0	0	1
